gateway_id	map_id	map_name	show_time	count_char_id
1	1544	百草求药	2017-08-30 00:00:00	3
1	1545	剑引痴心	2017-08-01 00:00:00	2
1	1545	剑引痴心	2017-08-02 00:00:00	2
1	1545	剑引痴心	2017-08-03 00:00:00	5
1	1545	剑引痴心	2017-08-04 00:00:00	2
1	1545	剑引痴心	2017-08-05 00:00:00	2
1	1545	剑引痴心	2017-08-06 00:00:00	7
1	1545	剑引痴心	2017-08-07 00:00:00	2
1	1545	剑引痴心	2017-08-08 00:00:00	4
1	1545	剑引痴心	2017-08-09 00:00:00	4
1	1545	剑引痴心	2017-08-10 00:00:00	2
1	1545	剑引痴心	2017-08-11 00:00:00	2
1	1545	剑引痴心	2017-08-12 00:00:00	5
1	1545	剑引痴心	2017-08-13 00:00:00	3
1	1545	剑引痴心	2017-08-14 00:00:00	1
1	1545	剑引痴心	2017-08-16 00:00:00	1
1	1545	剑引痴心	2017-08-17 00:00:00	2
1	1545	剑引痴心	2017-08-18 00:00:00	3
1	1545	剑引痴心	2017-08-19 00:00:00	5
1	1545	剑引痴心	2017-08-20 00:00:00	2
1	1545	剑引痴心	2017-08-22 00:00:00	2
1	1545	剑引痴心	2017-08-23 00:00:00	1
1	1545	剑引痴心	2017-08-24 00:00:00	1
1	1545	剑引痴心	2017-08-26 00:00:00	7
1	1545	剑引痴心	2017-08-28 00:00:00	2
1	1545	剑引痴心	2017-08-29 00:00:00	4
1	1545	剑引痴心	2017-08-30 00:00:00	2
1	1546	傲雪双剑	2017-08-01 00:00:00	3
1	1546	傲雪双剑	2017-08-02 00:00:00	2
1	1546	傲雪双剑	2017-08-03 00:00:00	4
1	1546	傲雪双剑	2017-08-04 00:00:00	2
1	1546	傲雪双剑	2017-08-05 00:00:00	2
1	1546	傲雪双剑	2017-08-06 00:00:00	8
1	1546	傲雪双剑	2017-08-07 00:00:00	1
1	1546	傲雪双剑	2017-08-08 00:00:00	4
1	1546	傲雪双剑	2017-08-09 00:00:00	3
1	1546	傲雪双剑	2017-08-10 00:00:00	4
1	1546	傲雪双剑	2017-08-11 00:00:00	2
1	1546	傲雪双剑	2017-08-12 00:00:00	4
1	1546	傲雪双剑	2017-08-13 00:00:00	3
1	1546	傲雪双剑	2017-08-14 00:00:00	3
1	1546	傲雪双剑	2017-08-16 00:00:00	1
1	1546	傲雪双剑	2017-08-17 00:00:00	2
1	1546	傲雪双剑	2017-08-18 00:00:00	2
1	1546	傲雪双剑	2017-08-19 00:00:00	3
1	1546	傲雪双剑	2017-08-20 00:00:00	2
1	1546	傲雪双剑	2017-08-22 00:00:00	1
1	1546	傲雪双剑	2017-08-23 00:00:00	1
1	1546	傲雪双剑	2017-08-24 00:00:00	1
1	1546	傲雪双剑	2017-08-26 00:00:00	7
1	1546	傲雪双剑	2017-08-28 00:00:00	2
1	1546	傲雪双剑	2017-08-29 00:00:00	4
1	1546	傲雪双剑	2017-08-30 00:00:00	2
1	1547	私入剑冢	2017-08-01 00:00:00	2
1	1547	私入剑冢	2017-08-02 00:00:00	2
1	1547	私入剑冢	2017-08-03 00:00:00	5
1	1547	私入剑冢	2017-08-04 00:00:00	3
1	1547	私入剑冢	2017-08-05 00:00:00	2
1	1547	私入剑冢	2017-08-06 00:00:00	7
1	1547	私入剑冢	2017-08-07 00:00:00	1
1	1547	私入剑冢	2017-08-08 00:00:00	4
1	1547	私入剑冢	2017-08-09 00:00:00	3
1	1547	私入剑冢	2017-08-10 00:00:00	4
1	1547	私入剑冢	2017-08-11 00:00:00	2
1	1547	私入剑冢	2017-08-12 00:00:00	3
1	1547	私入剑冢	2017-08-13 00:00:00	4
1	1547	私入剑冢	2017-08-14 00:00:00	1
1	1547	私入剑冢	2017-08-15 00:00:00	1
1	1547	私入剑冢	2017-08-16 00:00:00	1
1	1547	私入剑冢	2017-08-17 00:00:00	2
1	1547	私入剑冢	2017-08-18 00:00:00	2
1	1547	私入剑冢	2017-08-19 00:00:00	3
1	1547	私入剑冢	2017-08-20 00:00:00	2
1	1547	私入剑冢	2017-08-22 00:00:00	1
1	1547	私入剑冢	2017-08-23 00:00:00	1
1	1547	私入剑冢	2017-08-24 00:00:00	1
1	1547	私入剑冢	2017-08-26 00:00:00	7
1	1547	私入剑冢	2017-08-28 00:00:00	2
1	1547	私入剑冢	2017-08-29 00:00:00	3
1	1547	私入剑冢	2017-08-30 00:00:00	2
1	1548	误放五鬼	2017-08-01 00:00:00	2
1	1548	误放五鬼	2017-08-02 00:00:00	2
1	1548	误放五鬼	2017-08-03 00:00:00	3
1	1548	误放五鬼	2017-08-04 00:00:00	3
1	1548	误放五鬼	2017-08-05 00:00:00	1
1	1548	误放五鬼	2017-08-06 00:00:00	6
1	1548	误放五鬼	2017-08-07 00:00:00	1
1	1548	误放五鬼	2017-08-08 00:00:00	4
1	1548	误放五鬼	2017-08-09 00:00:00	4
1	1548	误放五鬼	2017-08-10 00:00:00	3
1	1548	误放五鬼	2017-08-11 00:00:00	2
1	1548	误放五鬼	2017-08-12 00:00:00	2
1	1548	误放五鬼	2017-08-13 00:00:00	3
1	1548	误放五鬼	2017-08-14 00:00:00	2
1	1548	误放五鬼	2017-08-15 00:00:00	2
1	1548	误放五鬼	2017-08-16 00:00:00	2
1	1548	误放五鬼	2017-08-17 00:00:00	2
1	1548	误放五鬼	2017-08-18 00:00:00	1
1	1548	误放五鬼	2017-08-19 00:00:00	3
1	1548	误放五鬼	2017-08-20 00:00:00	2
1	1548	误放五鬼	2017-08-22 00:00:00	2
1	1548	误放五鬼	2017-08-26 00:00:00	6
1	1548	误放五鬼	2017-08-27 00:00:00	1
1	1548	误放五鬼	2017-08-28 00:00:00	2
1	1548	误放五鬼	2017-08-30 00:00:00	2
1	1548	误放五鬼	2017-08-31 00:00:00	1
1	1549	幽泉血魔	2017-08-01 00:00:00	2
1	1549	幽泉血魔	2017-08-02 00:00:00	2
1	1549	幽泉血魔	2017-08-03 00:00:00	2
1	1549	幽泉血魔	2017-08-04 00:00:00	3
1	1549	幽泉血魔	2017-08-05 00:00:00	1
1	1549	幽泉血魔	2017-08-06 00:00:00	7
1	1549	幽泉血魔	2017-08-08 00:00:00	2
1	1549	幽泉血魔	2017-08-09 00:00:00	6
1	1549	幽泉血魔	2017-08-10 00:00:00	3
1	1549	幽泉血魔	2017-08-11 00:00:00	2
1	1549	幽泉血魔	2017-08-12 00:00:00	2
1	1549	幽泉血魔	2017-08-13 00:00:00	2
1	1549	幽泉血魔	2017-08-14 00:00:00	2
1	1549	幽泉血魔	2017-08-15 00:00:00	1
1	1549	幽泉血魔	2017-08-16 00:00:00	2
1	1549	幽泉血魔	2017-08-17 00:00:00	2
1	1549	幽泉血魔	2017-08-18 00:00:00	1
1	1549	幽泉血魔	2017-08-19 00:00:00	3
1	1549	幽泉血魔	2017-08-20 00:00:00	1
1	1549	幽泉血魔	2017-08-22 00:00:00	1
1	1549	幽泉血魔	2017-08-26 00:00:00	6
1	1549	幽泉血魔	2017-08-27 00:00:00	1
1	1549	幽泉血魔	2017-08-28 00:00:00	2
1	1549	幽泉血魔	2017-08-30 00:00:00	1
1	1550	魔宗血蛊	2017-08-01 00:00:00	2
1	1550	魔宗血蛊	2017-08-02 00:00:00	2
1	1550	魔宗血蛊	2017-08-03 00:00:00	4
1	1550	魔宗血蛊	2017-08-04 00:00:00	4
1	1550	魔宗血蛊	2017-08-05 00:00:00	1
1	1550	魔宗血蛊	2017-08-06 00:00:00	5
1	1550	魔宗血蛊	2017-08-08 00:00:00	2
1	1550	魔宗血蛊	2017-08-09 00:00:00	6
1	1550	魔宗血蛊	2017-08-10 00:00:00	3
1	1550	魔宗血蛊	2017-08-11 00:00:00	2
1	1550	魔宗血蛊	2017-08-12 00:00:00	4
1	1550	魔宗血蛊	2017-08-13 00:00:00	2
1	1550	魔宗血蛊	2017-08-14 00:00:00	1
1	1550	魔宗血蛊	2017-08-16 00:00:00	1
1	1550	魔宗血蛊	2017-08-17 00:00:00	5
1	1550	魔宗血蛊	2017-08-18 00:00:00	1
1	1550	魔宗血蛊	2017-08-19 00:00:00	4
1	1550	魔宗血蛊	2017-08-20 00:00:00	1
1	1550	魔宗血蛊	2017-08-22 00:00:00	2
1	1550	魔宗血蛊	2017-08-26 00:00:00	6
1	1550	魔宗血蛊	2017-08-27 00:00:00	2
1	1550	魔宗血蛊	2017-08-28 00:00:00	1
1	1550	魔宗血蛊	2017-08-29 00:00:00	1
1	1550	魔宗血蛊	2017-08-30 00:00:00	1
1	1551	异病现世	2017-08-01 00:00:00	1
1	1551	异病现世	2017-08-02 00:00:00	1
1	1551	异病现世	2017-08-03 00:00:00	2
1	1551	异病现世	2017-08-04 00:00:00	1
1	1551	异病现世	2017-08-06 00:00:00	5
1	1551	异病现世	2017-08-07 00:00:00	1
1	1551	异病现世	2017-08-08 00:00:00	2
1	1551	异病现世	2017-08-09 00:00:00	2
1	1551	异病现世	2017-08-10 00:00:00	2
1	1551	异病现世	2017-08-11 00:00:00	1
1	1551	异病现世	2017-08-12 00:00:00	2
1	1551	异病现世	2017-08-13 00:00:00	4
1	1551	异病现世	2017-08-14 00:00:00	1
1	1551	异病现世	2017-08-17 00:00:00	4
1	1551	异病现世	2017-08-18 00:00:00	1
1	1551	异病现世	2017-08-19 00:00:00	3
1	1551	异病现世	2017-08-20 00:00:00	2
1	1551	异病现世	2017-08-22 00:00:00	2
1	1551	异病现世	2017-08-26 00:00:00	3
1	1551	异病现世	2017-08-27 00:00:00	2
1	1551	异病现世	2017-08-28 00:00:00	2
1	1551	异病现世	2017-08-30 00:00:00	2
1	1552	金蚕蛊毒	2017-08-01 00:00:00	1
1	1552	金蚕蛊毒	2017-08-02 00:00:00	1
1	1552	金蚕蛊毒	2017-08-03 00:00:00	3
1	1552	金蚕蛊毒	2017-08-04 00:00:00	1
1	1552	金蚕蛊毒	2017-08-06 00:00:00	4
1	1552	金蚕蛊毒	2017-08-07 00:00:00	1
1	1552	金蚕蛊毒	2017-08-08 00:00:00	1
1	1552	金蚕蛊毒	2017-08-09 00:00:00	2
1	1552	金蚕蛊毒	2017-08-10 00:00:00	1
1	1552	金蚕蛊毒	2017-08-12 00:00:00	4
1	1552	金蚕蛊毒	2017-08-13 00:00:00	3
1	1552	金蚕蛊毒	2017-08-15 00:00:00	1
1	1552	金蚕蛊毒	2017-08-16 00:00:00	1
1	1552	金蚕蛊毒	2017-08-17 00:00:00	3
1	1552	金蚕蛊毒	2017-08-18 00:00:00	1
1	1552	金蚕蛊毒	2017-08-20 00:00:00	2
1	1552	金蚕蛊毒	2017-08-22 00:00:00	4
1	1552	金蚕蛊毒	2017-08-26 00:00:00	2
1	1552	金蚕蛊毒	2017-08-28 00:00:00	1
1	1552	金蚕蛊毒	2017-08-29 00:00:00	2
1	1552	金蚕蛊毒	2017-08-30 00:00:00	1
1	1553	传信百草	2017-08-02 00:00:00	1
1	1553	传信百草	2017-08-03 00:00:00	3
1	1553	传信百草	2017-08-06 00:00:00	3
1	1553	传信百草	2017-08-07 00:00:00	2
1	1553	传信百草	2017-08-08 00:00:00	1
1	1553	传信百草	2017-08-09 00:00:00	1
1	1553	传信百草	2017-08-10 00:00:00	2
1	1553	传信百草	2017-08-12 00:00:00	2
1	1553	传信百草	2017-08-13 00:00:00	3
1	1553	传信百草	2017-08-14 00:00:00	2
1	1553	传信百草	2017-08-16 00:00:00	1
1	1553	传信百草	2017-08-17 00:00:00	1
1	1553	传信百草	2017-08-19 00:00:00	1
1	1553	传信百草	2017-08-20 00:00:00	2
1	1553	传信百草	2017-08-22 00:00:00	3
1	1553	传信百草	2017-08-26 00:00:00	1
1	1553	传信百草	2017-08-27 00:00:00	1
1	1553	传信百草	2017-08-28 00:00:00	1
1	1553	传信百草	2017-08-29 00:00:00	1
1	1553	传信百草	2017-08-31 00:00:00	1
1	1554	再遇小玉	2017-08-02 00:00:00	1
1	1554	再遇小玉	2017-08-03 00:00:00	5
1	1554	再遇小玉	2017-08-06 00:00:00	3
1	1554	再遇小玉	2017-08-07 00:00:00	2
1	1554	再遇小玉	2017-08-08 00:00:00	1
1	1554	再遇小玉	2017-08-10 00:00:00	3
1	1554	再遇小玉	2017-08-12 00:00:00	2
1	1554	再遇小玉	2017-08-13 00:00:00	2
1	1554	再遇小玉	2017-08-14 00:00:00	2
1	1554	再遇小玉	2017-08-18 00:00:00	1
1	1554	再遇小玉	2017-08-19 00:00:00	1
1	1554	再遇小玉	2017-08-20 00:00:00	1
1	1554	再遇小玉	2017-08-22 00:00:00	2
1	1554	再遇小玉	2017-08-23 00:00:00	1
1	1554	再遇小玉	2017-08-26 00:00:00	1
1	1554	再遇小玉	2017-08-27 00:00:00	1
1	1554	再遇小玉	2017-08-29 00:00:00	1
1	1554	再遇小玉	2017-08-30 00:00:00	1
1	1554	再遇小玉	2017-08-31 00:00:00	1
1	1555	深潭乌风	2017-08-02 00:00:00	1
1	1555	深潭乌风	2017-08-03 00:00:00	2
1	1555	深潭乌风	2017-08-04 00:00:00	3
1	1555	深潭乌风	2017-08-05 00:00:00	1
1	1555	深潭乌风	2017-08-06 00:00:00	2
1	1555	深潭乌风	2017-08-07 00:00:00	2
1	1555	深潭乌风	2017-08-09 00:00:00	1
1	1555	深潭乌风	2017-08-10 00:00:00	1
1	1555	深潭乌风	2017-08-12 00:00:00	3
1	1555	深潭乌风	2017-08-13 00:00:00	2
1	1555	深潭乌风	2017-08-14 00:00:00	2
1	1555	深潭乌风	2017-08-18 00:00:00	1
1	1555	深潭乌风	2017-08-20 00:00:00	1
1	1555	深潭乌风	2017-08-22 00:00:00	2
1	1555	深潭乌风	2017-08-26 00:00:00	1
1	1555	深潭乌风	2017-08-27 00:00:00	1
1	1555	深潭乌风	2017-08-29 00:00:00	1
1	1555	深潭乌风	2017-08-30 00:00:00	1
1	1555	深潭乌风	2017-08-31 00:00:00	2
1	1556	千年蛇王	2017-08-02 00:00:00	1
1	1556	千年蛇王	2017-08-03 00:00:00	1
1	1556	千年蛇王	2017-08-04 00:00:00	4
1	1556	千年蛇王	2017-08-07 00:00:00	1
1	1556	千年蛇王	2017-08-08 00:00:00	1
1	1556	千年蛇王	2017-08-09 00:00:00	1
1	1556	千年蛇王	2017-08-10 00:00:00	1
1	1556	千年蛇王	2017-08-12 00:00:00	5
1	1556	千年蛇王	2017-08-13 00:00:00	3
1	1556	千年蛇王	2017-08-14 00:00:00	1
1	1556	千年蛇王	2017-08-17 00:00:00	1
1	1556	千年蛇王	2017-08-18 00:00:00	2
1	1556	千年蛇王	2017-08-20 00:00:00	1
1	1556	千年蛇王	2017-08-22 00:00:00	2
1	1556	千年蛇王	2017-08-26 00:00:00	1
1	1556	千年蛇王	2017-08-27 00:00:00	1
1	1556	千年蛇王	2017-08-29 00:00:00	1
1	1556	千年蛇王	2017-08-31 00:00:00	3
1	1557	痴心莫负	2017-08-03 00:00:00	1
1	1557	痴心莫负	2017-08-04 00:00:00	2
1	1557	痴心莫负	2017-08-07 00:00:00	1
1	1557	痴心莫负	2017-08-08 00:00:00	1
1	1557	痴心莫负	2017-08-09 00:00:00	1
1	1557	痴心莫负	2017-08-11 00:00:00	1
1	1557	痴心莫负	2017-08-12 00:00:00	4
1	1557	痴心莫负	2017-08-14 00:00:00	3
1	1557	痴心莫负	2017-08-17 00:00:00	1
1	1557	痴心莫负	2017-08-18 00:00:00	2
1	1557	痴心莫负	2017-08-20 00:00:00	1
1	1557	痴心莫负	2017-08-22 00:00:00	1
1	1557	痴心莫负	2017-08-27 00:00:00	2
1	1557	痴心莫负	2017-08-31 00:00:00	2
1	1558	南明离火	2017-08-02 00:00:00	1
1	1558	南明离火	2017-08-03 00:00:00	1
1	1558	南明离火	2017-08-07 00:00:00	2
1	1558	南明离火	2017-08-08 00:00:00	1
1	1558	南明离火	2017-08-09 00:00:00	1
1	1558	南明离火	2017-08-11 00:00:00	2
1	1558	南明离火	2017-08-12 00:00:00	7
1	1558	南明离火	2017-08-14 00:00:00	3
1	1558	南明离火	2017-08-17 00:00:00	1
1	1558	南明离火	2017-08-18 00:00:00	1
1	1558	南明离火	2017-08-20 00:00:00	1
1	1558	南明离火	2017-08-27 00:00:00	1
1	1558	南明离火	2017-08-31 00:00:00	2
1	1559	痴心难全	2017-08-03 00:00:00	2
1	1559	痴心难全	2017-08-09 00:00:00	5
1	1559	痴心难全	2017-08-11 00:00:00	1
1	1559	痴心难全	2017-08-12 00:00:00	4
1	1559	痴心难全	2017-08-13 00:00:00	2
1	1559	痴心难全	2017-08-14 00:00:00	1
1	1559	痴心难全	2017-08-16 00:00:00	1
1	1559	痴心难全	2017-08-17 00:00:00	1
1	1559	痴心难全	2017-08-19 00:00:00	2
1	1559	痴心难全	2017-08-20 00:00:00	1
1	1559	痴心难全	2017-08-31 00:00:00	1
1	1560	闯寨救人	2017-08-01 00:00:00	2
1	1560	闯寨救人	2017-08-03 00:00:00	1
1	1560	闯寨救人	2017-08-09 00:00:00	3
1	1560	闯寨救人	2017-08-12 00:00:00	4
1	1560	闯寨救人	2017-08-14 00:00:00	2
1	1560	闯寨救人	2017-08-19 00:00:00	1
1	1560	闯寨救人	2017-08-20 00:00:00	1
1	1560	闯寨救人	2017-08-21 00:00:00	1
1	1560	闯寨救人	2017-08-31 00:00:00	1
1	1561	魔化寨主	2017-08-01 00:00:00	3
1	1561	魔化寨主	2017-08-02 00:00:00	1
1	1561	魔化寨主	2017-08-04 00:00:00	2
1	1561	魔化寨主	2017-08-09 00:00:00	2
1	1561	魔化寨主	2017-08-10 00:00:00	1
1	1561	魔化寨主	2017-08-12 00:00:00	4
1	1561	魔化寨主	2017-08-14 00:00:00	2
1	1561	魔化寨主	2017-08-15 00:00:00	3
1	1561	魔化寨主	2017-08-16 00:00:00	1
1	1561	魔化寨主	2017-08-19 00:00:00	1
1	1561	魔化寨主	2017-08-20 00:00:00	1
1	1561	魔化寨主	2017-08-21 00:00:00	1
1	1561	魔化寨主	2017-08-23 00:00:00	1
1	1561	魔化寨主	2017-08-31 00:00:00	1
1	1562	木人剑阵	2017-08-04 00:00:00	2
1	1562	木人剑阵	2017-08-09 00:00:00	2
1	1562	木人剑阵	2017-08-12 00:00:00	3
1	1562	木人剑阵	2017-08-13 00:00:00	4
1	1562	木人剑阵	2017-08-14 00:00:00	2
1	1562	木人剑阵	2017-08-15 00:00:00	2
1	1562	木人剑阵	2017-08-21 00:00:00	1
1	1562	木人剑阵	2017-08-23 00:00:00	1
1	1563	青云被劫	2017-08-04 00:00:00	1
1	1563	青云被劫	2017-08-09 00:00:00	2
1	1563	青云被劫	2017-08-12 00:00:00	3
1	1563	青云被劫	2017-08-13 00:00:00	2
1	1563	青云被劫	2017-08-14 00:00:00	2
1	1563	青云被劫	2017-08-15 00:00:00	1
1	1563	青云被劫	2017-08-21 00:00:00	2
1	1563	青云被劫	2017-08-23 00:00:00	1
1	1564	大荒八魔	2017-08-04 00:00:00	1
1	1564	大荒八魔	2017-08-09 00:00:00	1
1	1564	大荒八魔	2017-08-12 00:00:00	4
1	1564	大荒八魔	2017-08-13 00:00:00	2
1	1564	大荒八魔	2017-08-14 00:00:00	2
1	1564	大荒八魔	2017-08-15 00:00:00	2
1	1564	大荒八魔	2017-08-18 00:00:00	1
1	1564	大荒八魔	2017-08-21 00:00:00	1
1	1564	大荒八魔	2017-08-23 00:00:00	1
1	1565	祸起武当	2017-08-09 00:00:00	1
1	1565	祸起武当	2017-08-12 00:00:00	4
1	1565	祸起武当	2017-08-13 00:00:00	3
1	1565	祸起武当	2017-08-14 00:00:00	2
1	1565	祸起武当	2017-08-15 00:00:00	1
1	1565	祸起武当	2017-08-18 00:00:00	3
1	1565	祸起武当	2017-08-21 00:00:00	1
1	1565	祸起武当	2017-08-24 00:00:00	3
1	1565	祸起武当	2017-08-25 00:00:00	1
1	1566	八卦大阵	2017-08-09 00:00:00	1
1	1566	八卦大阵	2017-08-12 00:00:00	2
1	1566	八卦大阵	2017-08-13 00:00:00	3
1	1566	八卦大阵	2017-08-14 00:00:00	2
1	1566	八卦大阵	2017-08-15 00:00:00	2
1	1566	八卦大阵	2017-08-18 00:00:00	1
1	1566	八卦大阵	2017-08-21 00:00:00	2
1	1567	青剑山洞	2017-08-09 00:00:00	1
1	1567	青剑山洞	2017-08-12 00:00:00	1
1	1567	青剑山洞	2017-08-13 00:00:00	2
1	1567	青剑山洞	2017-08-14 00:00:00	1
1	1567	青剑山洞	2017-08-16 00:00:00	1
1	1567	青剑山洞	2017-08-19 00:00:00	1
1	1567	青剑山洞	2017-08-21 00:00:00	1
1	1792	青索剑灵	2017-08-03 00:00:00	1
1	1792	青索剑灵	2017-08-13 00:00:00	1
1	1792	青索剑灵	2017-08-14 00:00:00	4
1	1792	青索剑灵	2017-08-17 00:00:00	1
1	1792	青索剑灵	2017-08-20 00:00:00	1
1	1792	青索剑灵	2017-08-21 00:00:00	2
1	1792	青索剑灵	2017-08-24 00:00:00	1
1	1793	爱情试炼	2017-08-03 00:00:00	1
1	1793	爱情试炼	2017-08-04 00:00:00	2
1	1793	爱情试炼	2017-08-13 00:00:00	1
1	1793	爱情试炼	2017-08-14 00:00:00	2
1	1793	爱情试炼	2017-08-22 00:00:00	1
1	1794	重铸神剑	2017-08-02 00:00:00	1
1	1794	重铸神剑	2017-08-03 00:00:00	1
1	1794	重铸神剑	2017-08-04 00:00:00	1
1	1794	重铸神剑	2017-08-13 00:00:00	1
1	1794	重铸神剑	2017-08-14 00:00:00	2
1	1794	重铸神剑	2017-08-15 00:00:00	1
1	1794	重铸神剑	2017-08-22 00:00:00	1
1	1795	真假素因	2017-08-03 00:00:00	1
1	1795	真假素因	2017-08-04 00:00:00	1
1	1795	真假素因	2017-08-13 00:00:00	1
1	1795	真假素因	2017-08-14 00:00:00	1
1	1795	真假素因	2017-08-15 00:00:00	1
1	1795	真假素因	2017-08-16 00:00:00	2
1	1795	真假素因	2017-08-19 00:00:00	1
1	1795	真假素因	2017-08-28 00:00:00	1
1	1796	真假剑灵	2017-08-01 00:00:00	1
1	1796	真假剑灵	2017-08-02 00:00:00	1
1	1796	真假剑灵	2017-08-03 00:00:00	1
1	1796	真假剑灵	2017-08-04 00:00:00	2
1	1796	真假剑灵	2017-08-13 00:00:00	1
1	1796	真假剑灵	2017-08-14 00:00:00	1
1	1796	真假剑灵	2017-08-19 00:00:00	1
1	1796	真假剑灵	2017-08-28 00:00:00	1
1	1797	山中人	2017-08-04 00:00:00	1
1	1797	山中人	2017-08-06 00:00:00	1
1	1797	山中人	2017-08-09 00:00:00	1
1	1797	山中人	2017-08-13 00:00:00	1
1	1797	山中人	2017-08-14 00:00:00	3
1	1797	山中人	2017-08-19 00:00:00	1
1	1797	山中人	2017-08-28 00:00:00	1
1	1798	兄弟断义	2017-08-02 00:00:00	1
1	1798	兄弟断义	2017-08-04 00:00:00	1
1	1798	兄弟断义	2017-08-07 00:00:00	1
1	1798	兄弟断义	2017-08-14 00:00:00	1
1	1798	兄弟断义	2017-08-15 00:00:00	1
1	1798	兄弟断义	2017-08-19 00:00:00	1
1	1799	金身伏魔	2017-08-02 00:00:00	2
1	1799	金身伏魔	2017-08-04 00:00:00	1
1	1799	金身伏魔	2017-08-07 00:00:00	1
1	1799	金身伏魔	2017-08-14 00:00:00	1
1	1799	金身伏魔	2017-08-15 00:00:00	3
1	1799	金身伏魔	2017-08-17 00:00:00	2
1	1799	金身伏魔	2017-08-18 00:00:00	1
1	1799	金身伏魔	2017-08-19 00:00:00	1
1	1800	蜀山大战	2017-08-01 00:00:00	1
1	1800	蜀山大战	2017-08-02 00:00:00	1
1	1800	蜀山大战	2017-08-08 00:00:00	1
1	1800	蜀山大战	2017-08-15 00:00:00	2
1	1800	蜀山大战	2017-08-17 00:00:00	3
1	1800	蜀山大战	2017-08-19 00:00:00	1
1	1801	阴风谷口	2017-08-01 00:00:00	1
1	1801	阴风谷口	2017-08-04 00:00:00	1
1	1801	阴风谷口	2017-08-09 00:00:00	1
1	1801	阴风谷口	2017-08-16 00:00:00	1
1	1801	阴风谷口	2017-08-17 00:00:00	2
1	1801	阴风谷口	2017-08-18 00:00:00	1
1	1801	阴风谷口	2017-08-19 00:00:00	1
1	1801	阴风谷口	2017-08-21 00:00:00	1
1	1801	阴风谷口	2017-08-23 00:00:00	1
1	1801	阴风谷口	2017-08-27 00:00:00	1
1	1802	枭雄幻梦	2017-08-02 00:00:00	1
1	1802	枭雄幻梦	2017-08-17 00:00:00	2
1	1802	枭雄幻梦	2017-08-19 00:00:00	1
1	1803	封印残阵	2017-08-02 00:00:00	1
1	1803	封印残阵	2017-08-17 00:00:00	1
1	1803	封印残阵	2017-08-20 00:00:00	1
1	1804	夺回阵眼	2017-08-02 00:00:00	1
1	1804	夺回阵眼	2017-08-19 00:00:00	1
1	1804	夺回阵眼	2017-08-20 00:00:00	1
1	1805	重塑封印	2017-08-02 00:00:00	1
1	1805	重塑封印	2017-08-20 00:00:00	1
1	1805	重塑封印	2017-08-21 00:00:00	1
1	1805	重塑封印	2017-08-25 00:00:00	1
1	1806	除恶务尽	2017-08-21 00:00:00	1
1	1806	除恶务尽	2017-08-23 00:00:00	1
1	1806	除恶务尽	2017-08-25 00:00:00	1
1	1806	除恶务尽	2017-08-27 00:00:00	1
1	1807	兄弟重逢	2017-08-24 00:00:00	1
1	1807	兄弟重逢	2017-08-25 00:00:00	1
1	1808	中原异变	2017-08-05 00:00:00	1
1	1808	中原异变	2017-08-24 00:00:00	1
1	1808	中原异变	2017-08-25 00:00:00	1
1	1809	人形血偶	2017-08-27 00:00:00	1
1	1810	丁隐入魔	2017-08-27 00:00:00	1
1	1811	逃出蜀山	2017-08-27 00:00:00	1
1	1812	保护小玉	2017-08-27 00:00:00	1
1	1813	紫青双剑	2017-08-27 00:00:00	1
1	1814	净化丁隐	2017-08-27 00:00:00	1
1	1814	净化丁隐	2017-08-29 00:00:00	1
1	2049	魔窟大战	2017-08-03 00:00:00	1
1	2054	正邪两立	2017-08-08 00:00:00	1
1	2055	正道干戈	2017-08-08 00:00:00	1
1	2056	昔日师友	2017-08-08 00:00:00	1
1	2057	还魂秘术	2017-08-09 00:00:00	1
1	2058	唤醒绿袍	2017-08-03 00:00:00	1
1	2058	唤醒绿袍	2017-08-17 00:00:00	1
1	2059	执迷不返	2017-08-01 00:00:00	1
1	2059	执迷不返	2017-08-18 00:00:00	1
1	2060	血偶小张	2017-08-03 00:00:00	1
1	2061	一念成魔	2017-08-03 00:00:00	1
1	2062	苍生为重	2017-08-03 00:00:00	1
1	2063	赤魂碎片	2017-08-03 00:00:00	1
1	2064	天机乍现	2017-08-09 00:00:00	1
1	2065	生灵涂炭	2017-08-09 00:00:00	1
1	2065	生灵涂炭	2017-08-14 00:00:00	1
1	2066	白眉真人	2017-08-14 00:00:00	1
1	2067	塔顶封印	2017-08-14 00:00:00	1
1	2068	逐鹿废墟	2017-08-07 00:00:00	1
1	2068	逐鹿废墟	2017-08-14 00:00:00	1
1	2069	战死亡魂	2017-08-07 00:00:00	1
1	2070	仙魔两道	2017-08-07 00:00:00	1
1	2071	蚩尤元神	2017-08-07 00:00:00	1
1	2072	九重天劫	2017-08-07 00:00:00	1
1	2073	百草凋零	2017-08-02 00:00:00	1
1	2073	百草凋零	2017-08-05 00:00:00	1
1	2073	百草凋零	2017-08-14 00:00:00	1
1	2074	马匪驻地	2017-08-04 00:00:00	1
1	2074	马匪驻地	2017-08-10 00:00:00	2
1	2074	马匪驻地	2017-08-12 00:00:00	1
1	2074	马匪驻地	2017-08-14 00:00:00	1
1	2074	马匪驻地	2017-08-16 00:00:00	1
1	2075	寒冬幻境	2017-08-02 00:00:00	1
1	2075	寒冬幻境	2017-08-14 00:00:00	1
1	2076	冬魔玄冥	2017-08-10 00:00:00	2
