dest_user_id	dest_role_id	sheet_name	count	total_price	value
1904081041	10272330	034040007.sitem	1	400	五色冰纨
1904081041	10293330	034040001.sitem	2	1044	天一真水
1904081041	10310695	034040001.sitem	3	679	天一真水
1904081041	10341073	034040001.sitem	1	1059	天一真水
1904081041	10387790	035060001.sitem	1	293	圣·玄女之泪
1904081041	10471484	034040001.sitem	1	413	天一真水
1904081043	10060614	020001078.sitem	27	2	赤炼神铁
1904081043	10060614	034040001.sitem	1055	238	天一真水
1904081043	10060614	034040007.sitem	76	49	五色冰纨
1904081043	10060614	034040013.sitem	18	230	九天玄铁
1904081043	10060614	034060002.sitem	75	7	大悲金水
1904081043	10060614	034080014.sitem	2	19	太白元精
1904081043	10060614	035060001.sitem	62	58	圣·玄女之泪
1904081043	10060614	035060006.sitem	59	273	圣·毕方之足
1904081043	10060614	036060004.sitem	6	2	神·麒麟角
1904081043	10095179	034040001.sitem	199	519	天一真水
1904081043	10095179	034040007.sitem	15	10	五色冰纨
1904081043	10095179	034040013.sitem	8	109	九天玄铁
1904081043	10095179	034060002.sitem	85	8	大悲金水
1904081043	10095179	035060001.sitem	73	60	圣·玄女之泪
1904081043	10095179	035060006.sitem	24	240	圣·毕方之足
1904081043	10116035	033020001.sitem	2	634	蛇纹石
1904081043	10116035	034040001.sitem	247	1003	天一真水
1904081043	10116035	034040007.sitem	1	148	五色冰纨
1904081043	10116035	034040013.sitem	10	179	九天玄铁
1904081043	10116035	035060001.sitem	71	1209	圣·玄女之泪
1904081043	10116035	035060006.sitem	10	100	圣·毕方之足
1904081043	10137565	034040001.sitem	87	1140	天一真水
1904081043	10137565	034040007.sitem	21	20	五色冰纨
1904081043	10137565	034040013.sitem	5	101	九天玄铁
1904081043	10137565	035060006.sitem	13	130	圣·毕方之足
1904081043	10159850	034040001.sitem	1	317	天一真水
1904081043	10183260	034040001.sitem	1	505	天一真水
1904081043	10206621	034040001.sitem	1	402	天一真水
1904081043	10228064	033020001.sitem	1	47	蛇纹石
1904081043	10228064	034040001.sitem	2	658	天一真水
1904081043	10228064	034040013.sitem	1	7	九天玄铁
1904081043	10228064	034080009.sitem	1	800	三千佛莲
1904081043	10244756	034040001.sitem	3	2191	天一真水
1904081043	10247918	033020001.sitem	1	846	蛇纹石
1904081043	10247918	034040001.sitem	1	980	天一真水
1904081043	10250162	034040001.sitem	1	511	天一真水
1904081043	10272327	034040001.sitem	1	452	天一真水
1904081043	10272327	034040007.sitem	1	400	五色冰纨
1904081043	10293328	034040001.sitem	2	1012	天一真水
1904081043	10310698	034040001.sitem	3	966	天一真水
1904081043	10341070	034040001.sitem	1	1539	天一真水
1904081043	10387787	035060001.sitem	1	768	圣·玄女之泪
1904081043	10471481	034040001.sitem	1	597	天一真水
1904081044	10060616	020001078.sitem	29	2	赤炼神铁
1904081044	10060616	034040001.sitem	677	205	天一真水
1904081044	10060616	034040007.sitem	130	65	五色冰纨
1904081044	10060616	034040013.sitem	9	97	九天玄铁
1904081044	10060616	034060002.sitem	90	9	大悲金水
1904081044	10060616	034060008.sitem	23	9	七煞玄阴
1904081044	10060616	034080014.sitem	1	10	太白元精
1904081044	10060616	035060001.sitem	62	56	圣·玄女之泪
1904081044	10060616	035060006.sitem	88	880	圣·毕方之足
1904081044	10060616	036060004.sitem	6	2	神·麒麟角
1904081044	10095181	034040001.sitem	199	519	天一真水
1904081044	10095181	034040007.sitem	12	10	五色冰纨
1904081044	10095181	034040013.sitem	10	140	九天玄铁
1904081044	10095181	034060002.sitem	78	7	大悲金水
1904081044	10095181	035060001.sitem	99	80	圣·玄女之泪
1904081044	10095181	035060006.sitem	21	210	圣·毕方之足
1904081044	10116037	033020001.sitem	2	636	蛇纹石
1904081044	10116037	034040001.sitem	87	822	天一真水
1904081044	10116037	034040007.sitem	1	146	五色冰纨
1904081044	10116037	034040013.sitem	9	165	九天玄铁
1904081044	10116037	035060001.sitem	37	36	圣·玄女之泪
1904081044	10137567	034040001.sitem	1	848	天一真水
1904081044	10137567	034040007.sitem	11	10	五色冰纨
1904081044	10137567	034040013.sitem	4	87	九天玄铁
1904081044	10159853	034040001.sitem	1	312	天一真水
1904081044	10183262	034040001.sitem	1	748	天一真水
1904081044	10206623	034040001.sitem	1	260	天一真水
1904081044	10228066	033020001.sitem	1	47	蛇纹石
1904081044	10228066	034040001.sitem	1	1000	天一真水
1904081044	10244758	034040001.sitem	3	2201	天一真水
1904081044	10247916	033020001.sitem	1	2278	蛇纹石
1904081044	10247916	034040001.sitem	1	986	天一真水
1904081044	10250164	034040001.sitem	1	503	天一真水
1904081044	10272329	034040001.sitem	1	639	天一真水
1904081044	10272329	034040007.sitem	1	400	五色冰纨
1904081044	10293331	034040001.sitem	2	1003	天一真水
1904081044	10310696	034040001.sitem	3	802	天一真水
1904081044	10326693	033020001.sitem	1	5	蛇纹石
1904081044	10341072	034040001.sitem	1	1019	天一真水
1904081044	10387789	035060001.sitem	1	419	圣·玄女之泪
1904081044	10471483	034040001.sitem	1	482	天一真水
1904081054	10060623	020001078.sitem	27	2	赤炼神铁
1904081054	10060623	034040001.sitem	817	253	天一真水
1904081054	10060623	034040007.sitem	107	58	五色冰纨
1904081054	10060623	034040013.sitem	17	210	九天玄铁
1904081054	10060623	034060002.sitem	78	7	大悲金水
1904081054	10060623	034080014.sitem	2	19	太白元精
1904081054	10060623	035060001.sitem	59	50	圣·玄女之泪
1904081054	10060623	035060006.sitem	65	6	圣·毕方之足
1904081054	10060623	036060004.sitem	6	2	神·麒麟角
1904081054	10095187	034040001.sitem	397	486	天一真水
1904081054	10095187	034040007.sitem	34	21	五色冰纨
1904081054	10095187	034040013.sitem	8	70	九天玄铁
1904081054	10095187	035060006.sitem	25	250	圣·毕方之足
1904081054	10095187	036060004.sitem	6	60	神·麒麟角
1904081054	10116039	033020001.sitem	2	518	蛇纹石
1904081054	10116039	034040001.sitem	268	836	天一真水
1904081054	10116039	034040007.sitem	26	300	五色冰纨
1904081054	10116039	034040013.sitem	7	125	九天玄铁
1904081054	10116039	036060004.sitem	2	20	神·麒麟角
1904081054	10137571	034040001.sitem	58	951	天一真水
1904081054	10137571	034040007.sitem	33	31	五色冰纨
1904081054	10137571	034040013.sitem	6	124	九天玄铁
1904081054	10159855	034040001.sitem	1	246	天一真水
1904081054	10183265	034040001.sitem	1	377	天一真水
1904081054	10206626	034040001.sitem	1	456	天一真水
1904081054	10228063	020001079.sitem	1	500	灵根叶鞘
1904081054	10228063	033020001.sitem	1	40	蛇纹石
1904081054	10228063	034040001.sitem	1	850	天一真水
1904081054	10244768	034040001.sitem	3	2187	天一真水
1904081054	10247920	033020001.sitem	1	2179	蛇纹石
1904081054	10247920	034040001.sitem	1	452	天一真水
1904081054	10250168	034040001.sitem	1	321	天一真水
1904081054	10250168	034040013.sitem	1	2	九天玄铁
1904081054	10272338	034040001.sitem	1	277	天一真水
1904081054	10272338	034040007.sitem	1	400	五色冰纨
1904081054	10293334	034040001.sitem	2	1036	天一真水
1904081054	10310705	034040001.sitem	4	665	天一真水
1904081054	10341058	034040001.sitem	1	727	天一真水
1904081054	10471488	034040001.sitem	1	192	天一真水
1904081055	10060624	020001078.sitem	30	3	赤炼神铁
1904081055	10060624	034040001.sitem	749	205	天一真水
1904081055	10060624	034040007.sitem	45	19	五色冰纨
1904081055	10060624	034040013.sitem	10	124	九天玄铁
1904081055	10060624	034080014.sitem	2	19	太白元精
1904081055	10060624	035060001.sitem	43	33	圣·玄女之泪
1904081055	10060624	035060006.sitem	69	6	圣·毕方之足
1904081055	10060624	036060004.sitem	9	2	神·麒麟角
1904081055	10095191	034040001.sitem	100	152	天一真水
1904081055	10095191	034040007.sitem	30	18	五色冰纨
1904081055	10095191	034040013.sitem	9	81	九天玄铁
1904081055	10116042	033020001.sitem	2	631	蛇纹石
1904081055	10116042	034040001.sitem	257	1548	天一真水
1904081055	10116042	034040007.sitem	21	171	五色冰纨
1904081055	10116042	034040013.sitem	6	110	九天玄铁
1904081055	10116042	035060001.sitem	21	20	圣·玄女之泪
1904081055	10116042	036060004.sitem	2	20	神·麒麟角
1904081055	10137572	034040001.sitem	1	362	天一真水
1904081055	10137572	034040007.sitem	16	14	五色冰纨
1904081055	10137572	034040013.sitem	3	59	九天玄铁
1904081055	10159857	034040001.sitem	1	273	天一真水
1904081055	10183264	034040001.sitem	1	434	天一真水
1904081055	10206627	034040001.sitem	1	296	天一真水
1904081055	10228059	033020001.sitem	1	40	蛇纹石
1904081055	10228059	034040001.sitem	1	900	天一真水
1904081055	10244771	034040001.sitem	3	2519	天一真水
1904081055	10247922	033020001.sitem	1	415	蛇纹石
1904081055	10247922	034040001.sitem	1	953	天一真水
1904081055	10250170	034040001.sitem	1	271	天一真水
1904081055	10272337	034040001.sitem	1	377	天一真水
1904081055	10272337	034040007.sitem	1	400	五色冰纨
1904081055	10293335	034040001.sitem	2	756	天一真水
1904081055	10310703	034040001.sitem	4	938	天一真水
1904081055	10341057	034040001.sitem	1	769	天一真水
1904081055	10471487	034040001.sitem	1	172	天一真水
1904081056	10060625	020001078.sitem	33	3	赤炼神铁
1904081056	10060625	034040001.sitem	779	185	天一真水
1904081056	10060625	034040007.sitem	45	19	五色冰纨
1904081056	10060625	034040013.sitem	7	74	九天玄铁
1904081056	10060625	034060002.sitem	75	7	大悲金水
1904081056	10060625	035060001.sitem	46	40	圣·玄女之泪
1904081056	10060625	035060006.sitem	76	7	圣·毕方之足
1904081056	10060625	036060004.sitem	8	2	神·麒麟角
1904081056	10095190	034040001.sitem	298	242	天一真水
1904081056	10095190	034040013.sitem	7	76	九天玄铁
1904081056	10095190	035060001.sitem	99	80	圣·玄女之泪
1904081056	10116041	033020001.sitem	2	656	蛇纹石
1904081056	10116041	034040001.sitem	172	948	天一真水
1904081056	10116041	034040007.sitem	1	153	五色冰纨
1904081056	10116041	034040013.sitem	13	217	九天玄铁
1904081056	10116041	035060001.sitem	51	50	圣·玄女之泪
1904081056	10116041	036060004.sitem	2	20	神·麒麟角
1904081056	10137573	034040001.sitem	80	941	天一真水
1904081056	10159856	034040001.sitem	1	356	天一真水
1904081056	10183267	034040001.sitem	1	300	天一真水
1904081056	10206628	034040001.sitem	1	434	天一真水
1904081056	10228061	020001079.sitem	1	500	灵根叶鞘
1904081056	10228061	033020001.sitem	1	40	蛇纹石
1904081056	10228061	034040001.sitem	1	900	天一真水
1904081056	10244770	034040001.sitem	3	2178	天一真水
1904081056	10247921	033020001.sitem	1	424	蛇纹石
1904081056	10247921	034040001.sitem	1	952	天一真水
1904081056	10250169	034040001.sitem	1	374	天一真水
1904081056	10272334	034040001.sitem	1	575	天一真水
1904081056	10272334	034040007.sitem	1	400	五色冰纨
1904081056	10293333	034040001.sitem	2	848	天一真水
1904081056	10310702	034040001.sitem	4	1068	天一真水
1904081056	10326697	036060004.sitem	1	724	神·麒麟角
1904081056	10341055	034040001.sitem	1	1129	天一真水
1904081056	10471485	034040001.sitem	1	990	天一真水
1904081057	10060626	020001078.sitem	36	3	赤炼神铁
1904081057	10060626	034040001.sitem	875	211	天一真水
1904081057	10060626	034040007.sitem	96	52	五色冰纨
1904081057	10060626	034040013.sitem	12	154	九天玄铁
1904081057	10060626	034060002.sitem	92	9	大悲金水
1904081057	10060626	035060006.sitem	69	6	圣·毕方之足
1904081057	10060626	036060004.sitem	3	2	神·麒麟角
1904081057	10095189	034040001.sitem	1	191	天一真水
1904081057	10095189	034040007.sitem	20	16	五色冰纨
1904081057	10095189	034040013.sitem	12	132	九天玄铁
1904081057	10095189	034060002.sitem	72	7	大悲金水
1904081057	10116040	033020001.sitem	2	646	蛇纹石
1904081057	10116040	034040001.sitem	215	1028	天一真水
1904081057	10116040	034040007.sitem	1	149	五色冰纨
1904081057	10116040	034040013.sitem	6	111	九天玄铁
1904081057	10116040	035060001.sitem	40	38	圣·玄女之泪
1904081057	10116040	036060004.sitem	3	30	神·麒麟角
1904081057	10137574	034040001.sitem	84	744	天一真水
1904081057	10137574	034040007.sitem	19	18	五色冰纨
1904081057	10137574	034040013.sitem	8	168	九天玄铁
1904081057	10159865	034040001.sitem	1	299	天一真水
1904081057	10183266	034040001.sitem	1	401	天一真水
1904081057	10206629	034040001.sitem	1	297	天一真水
1904081057	10228062	033020001.sitem	1	40	蛇纹石
1904081057	10228062	034040001.sitem	1	900	天一真水
1904081057	10244769	034040001.sitem	3	2353	天一真水
1904081057	10247925	033020001.sitem	1	976	蛇纹石
1904081057	10247925	034040001.sitem	1	970	天一真水
1904081057	10250171	034040001.sitem	1	423	天一真水
1904081057	10272336	034040001.sitem	1	480	天一真水
1904081057	10272336	034040007.sitem	1	400	五色冰纨
1904081057	10293332	034040001.sitem	2	1150	天一真水
1904081057	10310706	034040001.sitem	4	944	天一真水
1904081057	10341056	034040001.sitem	1	1145	天一真水
1904081057	10471486	034040001.sitem	1	237	天一真水
1904081156	10060731	020001078.sitem	23	2	赤炼神铁
1904081156	10060731	034040001.sitem	100	165	天一真水
1904081156	10060731	034040007.sitem	16	16	五色冰纨
1904081156	10060731	034040013.sitem	3	45	九天玄铁
1904081156	10060731	035060001.sitem	48	38	圣·玄女之泪
1904081156	10060731	035060006.sitem	73	7	圣·毕方之足
1904081156	10060731	036060004.sitem	14	2	神·麒麟角
1904081156	10095212	034040001.sitem	1	90	天一真水
1904081156	10095212	034040013.sitem	4	50	九天玄铁
1904081156	10116068	033020001.sitem	2	779	蛇纹石
1904081156	10116068	034040001.sitem	149	649	天一真水
1904081156	10116068	034040007.sitem	18	161	五色冰纨
1904081156	10116068	034040013.sitem	7	131	九天玄铁
1904081156	10116068	035060001.sitem	23	22	圣·玄女之泪
1904081156	10137579	034040001.sitem	1	376	天一真水
1904081156	10137579	034040013.sitem	3	55	九天玄铁
1904081156	10137579	035060001.sitem	83	82	圣·玄女之泪
1904081156	10159812	034040001.sitem	1	142	天一真水
1904081156	10183276	034040001.sitem	1	162	天一真水
1904081156	10206611	034040001.sitem	1	680	天一真水
1904081156	10228049	033020001.sitem	2	1107	蛇纹石
1904081156	10228049	034040001.sitem	2	797	天一真水
1904081156	10228049	034080009.sitem	1	500	三千佛莲
1904081156	10244731	034040001.sitem	2	614	天一真水
1904081156	10244731	034080009.sitem	1	760	三千佛莲
1904081156	10247935	033020001.sitem	1	372	蛇纹石
1904081156	10247935	034040001.sitem	1	948	天一真水
1904081156	10250167	034040001.sitem	1	230	天一真水
1904081156	10272345	033020001.sitem	1	303	蛇纹石
1904081156	10272345	034040007.sitem	1	380	五色冰纨
1904081156	10293362	034040001.sitem	1	1153	天一真水
1904081156	10293362	035060001.sitem	1	103	圣·玄女之泪
1904081156	10310715	034040001.sitem	3	997	天一真水
1904081156	10341087	033020001.sitem	1	1343	蛇纹石
1904081156	10471466	034040001.sitem	1	471	天一真水
1904081157	10060732	020001078.sitem	21	2	赤炼神铁
1904081157	10060732	034040001.sitem	397	208	天一真水
1904081157	10060732	034040007.sitem	30	30	五色冰纨
1904081157	10060732	034040013.sitem	8	120	九天玄铁
1904081157	10060732	035060001.sitem	40	30	圣·玄女之泪
1904081157	10060732	035060006.sitem	65	6	圣·毕方之足
1904081157	10060732	036060004.sitem	7	2	神·麒麟角
1904081157	10095215	034040001.sitem	90	112	天一真水
1904081157	10095215	034040013.sitem	1	10	九天玄铁
1904081157	10116069	033020001.sitem	2	759	蛇纹石
1904081157	10116069	034040001.sitem	2	539	天一真水
1904081157	10116069	034040007.sitem	18	161	五色冰纨
1904081157	10116069	034040013.sitem	6	113	九天玄铁
1904081157	10116069	035060001.sitem	30	29	圣·玄女之泪
1904081157	10137578	034040001.sitem	1	403	天一真水
1904081157	10137578	034040013.sitem	7	129	九天玄铁
1904081157	10159813	034040001.sitem	1	157	天一真水
1904081157	10183281	034040001.sitem	1	384	天一真水
1904081157	10206613	034040001.sitem	1	281	天一真水
1904081157	10228051	033020001.sitem	2	1107	蛇纹石
1904081157	10228051	034040001.sitem	2	837	天一真水
1904081157	10228051	034080009.sitem	1	500	三千佛莲
1904081157	10244733	034040001.sitem	2	842	天一真水
1904081157	10244733	034080009.sitem	1	760	三千佛莲
1904081157	10247937	033020001.sitem	1	358	蛇纹石
1904081157	10247937	034040001.sitem	1	877	天一真水
1904081157	10250165	034040001.sitem	1	378	天一真水
1904081157	10272342	033020001.sitem	1	297	蛇纹石
1904081157	10272342	034040007.sitem	1	380	五色冰纨
1904081157	10293361	034040001.sitem	1	1432	天一真水
1904081157	10293361	035060001.sitem	1	104	圣·玄女之泪
1904081157	10310714	034040001.sitem	3	949	天一真水
1904081157	10326727	033020001.sitem	1	5	蛇纹石
1904081157	10341086	033020001.sitem	1	827	蛇纹石
1904081157	10471465	034040001.sitem	1	952	天一真水
1904081158	10060733	020001078.sitem	33	84	赤炼神铁
1904081158	10060733	034040001.sitem	298	165	天一真水
1904081158	10060733	034040007.sitem	38	38	五色冰纨
1904081158	10060733	034040013.sitem	3	48	九天玄铁
1904081158	10060733	035060001.sitem	52	42	圣·玄女之泪
1904081158	10060733	035060006.sitem	70	7	圣·毕方之足
1904081158	10060733	036060004.sitem	5	2	神·麒麟角
1904081158	10095214	034040001.sitem	1	92	天一真水
1904081158	10095214	034040013.sitem	2	26	九天玄铁
1904081158	10116070	033020001.sitem	2	843	蛇纹石
1904081158	10116070	034040001.sitem	2	534	天一真水
1904081158	10116070	034040007.sitem	16	156	五色冰纨
1904081158	10116070	034040013.sitem	7	133	九天玄铁
1904081158	10116070	035060001.sitem	14	13	圣·玄女之泪
1904081158	10116070	036060004.sitem	2	20	神·麒麟角
1904081158	10137577	034040001.sitem	1	614	天一真水
1904081158	10137577	034040013.sitem	4	73	九天玄铁
1904081158	10159815	034040001.sitem	1	175	天一真水
1904081158	10183279	034040001.sitem	1	220	天一真水
1904081158	10206612	034040001.sitem	1	266	天一真水
1904081158	10228050	033020001.sitem	2	1107	蛇纹石
1904081158	10228050	034040001.sitem	2	837	天一真水
1904081158	10228050	034080009.sitem	1	500	三千佛莲
1904081158	10244732	034040001.sitem	2	657	天一真水
1904081158	10244732	034080009.sitem	1	760	三千佛莲
1904081158	10247934	033020001.sitem	1	270	蛇纹石
1904081158	10247934	034040001.sitem	1	965	天一真水
1904081158	10250166	034040001.sitem	1	299	天一真水
1904081158	10272340	033020001.sitem	1	358	蛇纹石
1904081158	10272340	034040007.sitem	1	380	五色冰纨
1904081158	10293359	034040001.sitem	1	1041	天一真水
1904081158	10293359	035060001.sitem	1	104	圣·玄女之泪
1904081158	10310713	034040001.sitem	3	840	天一真水
1904081158	10341084	033020001.sitem	1	635	蛇纹石
1904081158	10471464	034040001.sitem	1	583	天一真水
1904081158	10489260	034040001.sitem	1	5	天一真水
1904081159	10060734	020001078.sitem	23	84	赤炼神铁
1904081159	10060734	034040001.sitem	199	151	天一真水
1904081159	10060734	034040007.sitem	11	11	五色冰纨
1904081159	10060734	035060006.sitem	66	6	圣·毕方之足
1904081159	10060734	036060004.sitem	15	2	神·麒麟角
1904081159	10095213	034040001.sitem	1	95	天一真水
1904081159	10095213	034040013.sitem	1	16	九天玄铁
1904081159	10116071	033020001.sitem	2	746	蛇纹石
1904081159	10116071	034040001.sitem	87	586	天一真水
1904081159	10116071	034040007.sitem	30	171	五色冰纨
1904081159	10116071	034040013.sitem	6	111	九天玄铁
1904081159	10137580	034040001.sitem	1	330	天一真水
1904081159	10137580	034040013.sitem	2	36	九天玄铁
1904081159	10159816	034040001.sitem	1	177	天一真水
1904081159	10183278	034040001.sitem	1	332	天一真水
1904081159	10206615	034040001.sitem	1	258	天一真水
1904081159	10228052	033020001.sitem	2	1107	蛇纹石
1904081159	10228052	034040001.sitem	2	726	天一真水
1904081159	10228052	034040013.sitem	1	3	九天玄铁
1904081159	10228052	034080009.sitem	1	500	三千佛莲
1904081159	10244734	034040001.sitem	2	653	天一真水
1904081159	10244734	034080009.sitem	1	760	三千佛莲
1904081159	10247936	033020001.sitem	1	365	蛇纹石
1904081159	10247936	034040001.sitem	1	944	天一真水
1904081159	10250163	034040001.sitem	1	276	天一真水
1904081159	10272339	033020001.sitem	1	482	蛇纹石
1904081159	10272339	034040007.sitem	1	380	五色冰纨
1904081159	10293360	034040001.sitem	4	1313	天一真水
1904081159	10293360	035060001.sitem	1	104	圣·玄女之泪
1904081159	10310712	034040001.sitem	3	825	天一真水
1904081159	10341083	033020001.sitem	1	995	蛇纹石
1904081159	10341083	035060001.sitem	79	7	圣·玄女之泪
1904081159	10471463	034040001.sitem	1	111	天一真水
1904081164	10060744	020001078.sitem	37	3	赤炼神铁
1904081164	10060744	034040001.sitem	100	24	天一真水
1904081164	10060744	034040007.sitem	12	12	五色冰纨
1904081164	10060744	034040013.sitem	5	64	九天玄铁
1904081164	10060744	035060001.sitem	43	33	圣·玄女之泪
1904081164	10060744	035060006.sitem	62	6	圣·毕方之足
1904081164	10060744	036060004.sitem	6	2	神·麒麟角
1904081164	10095207	034040001.sitem	92	188	天一真水
1904081164	10095207	034040013.sitem	10	105	九天玄铁
1904081164	10116064	033020001.sitem	2	720	蛇纹石
1904081164	10116064	034040001.sitem	75	628	天一真水
1904081164	10116064	034040007.sitem	30	173	五色冰纨
1904081164	10116064	034040013.sitem	8	145	九天玄铁
1904081164	10116064	035060001.sitem	92	90	圣·玄女之泪
1904081164	10137596	034040001.sitem	1	755	天一真水
1904081164	10137596	034040013.sitem	5	92	九天玄铁
1904081164	10159819	034040001.sitem	1	130	天一真水
1904081164	10183283	034040001.sitem	1	531	天一真水
1904081164	10206602	034040001.sitem	1	358	天一真水
1904081164	10228040	020001079.sitem	1	600	灵根叶鞘
1904081164	10228040	033020001.sitem	2	1107	蛇纹石
1904081164	10228040	034040001.sitem	2	1476	天一真水
1904081164	10244723	034040001.sitem	1	624	天一真水
1904081164	10244723	034060008.sitem	1	760	七煞玄阴
1904081164	10247942	033020001.sitem	1	398	蛇纹石
1904081164	10247942	034040001.sitem	1	967	天一真水
1904081164	10250151	034040001.sitem	1	318	天一真水
1904081164	10272326	034040001.sitem	1	280	天一真水
1904081164	10272326	034040007.sitem	1	380	五色冰纨
1904081164	10293367	033020001.sitem	1	329	蛇纹石
1904081164	10293367	034040001.sitem	4	1656	天一真水
1904081164	10310711	034040001.sitem	4	879	天一真水
1904081164	10471468	034040001.sitem	1	257	天一真水
1904081165	10060747	020001078.sitem	21	2	赤炼神铁
1904081165	10060747	034040001.sitem	199	44	天一真水
1904081165	10060747	034040007.sitem	35	35	五色冰纨
1904081165	10060747	034040013.sitem	6	76	九天玄铁
1904081165	10060747	035060001.sitem	67	57	圣·玄女之泪
1904081165	10060747	035060006.sitem	60	6	圣·毕方之足
1904081165	10060747	036060004.sitem	10	2	神·麒麟角
1904081165	10095208	034040001.sitem	1	88	天一真水
1904081165	10095208	034040013.sitem	5	55	九天玄铁
1904081165	10116066	033020001.sitem	2	735	蛇纹石
1904081165	10116066	034040001.sitem	77	571	天一真水
1904081165	10116066	034040007.sitem	35	176	五色冰纨
1904081165	10116066	034040013.sitem	9	169	九天玄铁
1904081165	10116066	035060001.sitem	37	35	圣·玄女之泪
1904081165	10116066	036060004.sitem	2	20	神·麒麟角
1904081165	10137586	034040001.sitem	1	772	天一真水
1904081165	10137586	034040013.sitem	1	19	九天玄铁
1904081165	10159822	034040001.sitem	1	176	天一真水
1904081165	10183284	034040001.sitem	1	382	天一真水
1904081165	10206605	034040001.sitem	1	358	天一真水
1904081165	10228041	033020001.sitem	2	1107	蛇纹石
1904081165	10228041	034040001.sitem	3	1871	天一真水
1904081165	10244724	034040001.sitem	1	353	天一真水
1904081165	10244724	034040013.sitem	1	600	九天玄铁
1904081165	10244724	034060008.sitem	1	760	七煞玄阴
1904081165	10247940	033020001.sitem	1	397	蛇纹石
1904081165	10247940	034040001.sitem	1	942	天一真水
1904081165	10250149	034040001.sitem	1	390	天一真水
1904081165	10272319	034040001.sitem	1	697	天一真水
1904081165	10272319	034040007.sitem	1	380	五色冰纨
1904081165	10293364	034040001.sitem	3	1728	天一真水
1904081165	10310708	034040001.sitem	4	923	天一真水
1904081165	10388002	034040013.sitem	1	2	九天玄铁
1904081165	10471471	034040001.sitem	1	410	天一真水
1904081167	10060746	020001078.sitem	33	3	赤炼神铁
1904081167	10060746	034040001.sitem	99	15	天一真水
1904081167	10060746	034040007.sitem	19	19	五色冰纨
1904081167	10060746	034040013.sitem	8	107	九天玄铁
1904081167	10060746	035060001.sitem	61	45	圣·玄女之泪
1904081167	10060746	035060006.sitem	84	8	圣·毕方之足
1904081167	10060746	036060004.sitem	9	2	神·麒麟角
1904081167	10095210	034040001.sitem	1	132	天一真水
1904081167	10095210	034040013.sitem	8	87	九天玄铁
1904081167	10116067	033020001.sitem	2	709	蛇纹石
1904081167	10116067	034040001.sitem	177	786	天一真水
1904081167	10116067	034040007.sitem	18	162	五色冰纨
1904081167	10116067	034040013.sitem	5	95	九天玄铁
1904081167	10116067	035060001.sitem	122	117	圣·玄女之泪
1904081167	10137590	034040001.sitem	1	617	天一真水
1904081167	10137590	034040007.sitem	16	15	五色冰纨
1904081167	10137590	034040013.sitem	7	132	九天玄铁
1904081167	10137590	035060006.sitem	16	160	圣·毕方之足
1904081167	10159825	034040001.sitem	1	166	天一真水
1904081167	10183286	034040001.sitem	1	443	天一真水
1904081167	10206603	034040001.sitem	1	426	天一真水
1904081167	10228043	033020001.sitem	4	447	蛇纹石
1904081167	10228043	034040001.sitem	3	2242	天一真水
1904081167	10244726	034040001.sitem	2	877	天一真水
1904081167	10244726	034060008.sitem	1	760	七煞玄阴
1904081167	10247943	033020001.sitem	1	400	蛇纹石
1904081167	10247943	034040001.sitem	1	950	天一真水
1904081167	10250148	034040001.sitem	1	405	天一真水
1904081167	10272318	034040001.sitem	1	255	天一真水
1904081167	10272318	034040007.sitem	1	380	五色冰纨
1904081167	10293363	034040001.sitem	3	1739	天一真水
1904081167	10310707	034040001.sitem	3	551	天一真水
1904081167	10471467	034040001.sitem	1	566	天一真水
1904081170	10060745	020001078.sitem	22	2	赤炼神铁
1904081170	10060745	034040001.sitem	191	47	天一真水
1904081170	10060745	034040007.sitem	27	27	五色冰纨
1904081170	10060745	034040013.sitem	3	36	九天玄铁
1904081170	10060745	035060001.sitem	74	64	圣·玄女之泪
1904081170	10060745	035060006.sitem	70	7	圣·毕方之足
1904081170	10060745	036060004.sitem	5	2	神·麒麟角
1904081170	10095211	034040001.sitem	1	118	天一真水
1904081170	10095211	034040013.sitem	7	103	九天玄铁
1904081170	10116065	033020001.sitem	2	697	蛇纹石
1904081170	10116065	034040001.sitem	175	543	天一真水
1904081170	10116065	034040007.sitem	37	186	五色冰纨
1904081170	10116065	034040013.sitem	3	51	九天玄铁
1904081170	10116065	035060001.sitem	55	53	圣·玄女之泪
1904081170	10116065	036060004.sitem	3	30	神·麒麟角
1904081170	10137587	034040001.sitem	1	550	天一真水
1904081170	10137587	034040013.sitem	3	57	九天玄铁
1904081170	10159820	034040001.sitem	1	180	天一真水
1904081170	10183285	034040001.sitem	1	363	天一真水
1904081170	10206604	034040001.sitem	1	399	天一真水
1904081170	10228042	020001079.sitem	1	500	灵根叶鞘
1904081170	10228042	033020001.sitem	2	1107	蛇纹石
1904081170	10228042	034040001.sitem	3	1386	天一真水
1904081170	10244725	033020001.sitem	1	700	蛇纹石
1904081170	10244725	034040001.sitem	1	209	天一真水
1904081170	10244725	034060008.sitem	1	760	七煞玄阴
1904081170	10247939	033020001.sitem	1	399	蛇纹石
1904081170	10247939	034040001.sitem	1	1004	天一真水
1904081170	10250150	034040001.sitem	1	393	天一真水
1904081170	10272320	034040001.sitem	1	195	天一真水
1904081170	10272320	034040007.sitem	1	380	五色冰纨
1904081170	10293366	033020001.sitem	1	319	蛇纹石
1904081170	10293366	034040001.sitem	3	1611	天一真水
