gateway_id	role_id	mount_level	immortal_level	immortal_star	evil_level	evil_star
153087	9804083	120	2	4	1	0
153087	9806132	120	6	2	1	0
153087	9807621	120	6	1	1	0
153087	9821782	120	5	2	1	1
153087	9821792	120	5	3	1	1
153087	9821804	120	3	3	1	0
153087	9849621	120	5	0	1	0
153087	9849789	120	5	1	1	0
153087	9849826	120	3	2	1	0
153087	9852594	120	6	1	3	0
153087	9852787	120	5	4	1	5
153087	9852859	120	5	0	2	5
153087	9852877	120	5	1	1	0
153087	9853079	120	5	2	1	0
153087	9856663	120	6	3	2	4
153087	9857248	120	3	4	1	0
153087	9861513	120	5	3	1	0
153087	9873396	120	4	5	1	0
153087	9876254	120	3	3	1	0
153087	9876273	120	4	0	1	0
153087	9876806	120	3	5	1	0
153087	9879164	120	3	3	1	0
153091	9936163	1	1	0	1	0
153091	9971495	1	1	0	1	0
153091	9990867	1	1	0	1	0
153091	9993114	1	1	0	1	0
153091	9994497	1	1	0	1	0
153091	10009270	1	1	0	1	0
153091	10009312	1	1	0	1	0
153091	10201658	1	1	0	1	0
153091	10315687	3	1	0	1	0
153091	9963194	7	1	1	1	0
153091	10216030	23	1	0	1	0
153091	10024053	24	1	0	1	0
153091	9944521	32	1	0	1	0
153091	10064369	39	1	3	1	0
153091	10149717	60	1	0	1	0
153091	9938976	63	1	0	1	0
153091	10149300	67	1	0	1	0
153091	9947857	70	1	0	1	0
153091	10139928	70	1	0	1	0
153091	9987436	71	1	0	1	0
153091	9995768	80	3	0	1	0
153091	10071998	83	1	0	1	0
153091	9934404	85	1	0	1	0
153091	9999568	85	4	4	1	0
153091	9950352	91	1	0	1	0
153091	9934357	94	4	4	1	0
153091	9980653	96	2	5	1	0
153091	10097835	98	2	1	1	0
153091	9942048	100	6	1	1	3
153091	9971211	100	6	2	1	0
153091	9977969	100	3	2	1	0
153091	9979700	100	5	5	1	0
153091	9980812	100	3	4	1	0
153091	10000883	100	6	2	1	0
153091	10007957	100	3	3	1	0
153091	10013009	100	1	0	1	0
153091	9981964	106	6	1	2	5
153091	9956313	112	1	4	1	0
153091	9974905	112	6	2	1	0
153091	9971437	114	6	3	1	0
153091	9948965	115	6	0	1	0
153091	9934372	120	6	4	1	3
153091	9947930	120	5	4	5	1
153091	9950775	120	5	4	1	0
153091	9956068	120	8	1	6	2
153099	10182636	1	1	2	1	0
153099	10182979	1	1	0	1	0
153099	10183354	1	1	0	1	0
153099	10185892	1	1	0	1	0
153099	10185904	1	1	0	1	0
153099	10186337	1	1	0	1	0
153099	10192620	1	1	0	1	0
153099	10196167	1	1	0	1	0
153099	10197385	1	1	0	1	0
153099	10198218	1	1	0	1	0
153099	10205769	1	1	0	1	0
153099	10216472	1	1	0	1	0
153099	10247411	1	1	0	1	0
153099	10247416	1	1	0	1	0
153099	10247420	1	1	0	1	0
153099	10247422	1	1	0	1	0
153099	10296092	1	1	0	1	0
153099	10311618	1	1	0	1	0
153099	10371289	1	1	0	1	0
153099	10500146	1	1	0	1	0
153099	10500149	1	1	0	1	0
153099	10500153	1	1	0	1	0
153099	10586674	4	1	0	1	0
153099	10255615	15	1	1	1	0
153099	10183143	16	1	0	1	0
153099	10205768	16	1	0	1	0
153099	10182632	28	2	1	1	0
153099	10182460	38	1	0	1	0
153099	10184984	40	1	0	1	0
153099	10183215	60	1	0	1	0
153099	10189991	68	1	3	1	0
153099	10185085	70	1	4	1	0
153099	10182630	80	2	4	1	0
153099	10184728	94	2	3	1	0
153099	10182392	100	3	5	1	0
153099	10182417	100	6	3	1	0
153099	10182879	100	4	3	1	0
153099	10183402	100	5	0	1	1
153099	10195782	100	6	0	3	0
153099	10198771	100	4	3	1	1
153103	10272508	1	1	0	1	0
153103	10277146	1	1	0	1	0
153103	10278031	1	1	0	1	0
153103	10344210	1	1	0	1	0
153103	10463335	1	1	0	1	0
153103	10283608	8	1	0	1	0
153103	10284199	10	1	0	1	0
153103	10293184	15	1	0	1	0
153103	10283159	19	1	0	1	0
153103	10491459	22	1	0	1	0
153103	10278361	23	1	0	1	0
153103	10273424	24	1	0	1	0
153103	10273431	26	1	0	1	0
153103	10273434	26	1	0	1	0
153103	10273435	40	1	0	1	0
153103	10280948	51	1	1	1	0
153103	10284142	55	1	3	1	0
153103	10277741	58	1	3	1	3
153103	10273346	64	1	1	1	4
153103	10285667	67	1	2	1	0
153103	10342923	70	2	0	1	0
153103	10274124	77	2	1	1	0
153103	10288687	79	2	4	1	1
153103	10276564	82	2	1	1	0
153103	10275598	83	2	2	1	0
153103	10273712	86	3	4	1	3
153103	10311646	86	4	5	1	0
153103	10286023	87	2	1	1	0
153103	10278082	88	4	4	1	1
153103	10274584	90	3	3	1	0
153103	10274925	93	3	3	1	0
153103	10279983	95	5	4	1	0
153103	10272051	97	5	3	1	3
153103	10271997	99	6	4	2	4
153108	10406538	1	1	0	1	0
153108	10407062	1	1	0	1	0
153108	10416947	1	1	0	1	0
153108	10422698	1	1	0	1	0
153108	10424636	1	1	0	1	0
153108	10567336	1	1	0	1	0
153108	10577873	1	1	0	1	0
153108	10409194	2	1	0	1	0
153108	10575691	5	1	0	1	0
153108	10417822	10	1	0	1	0
153108	10437296	11	1	0	1	0
153108	10429714	14	1	0	1	0
153108	10408468	22	1	1	1	1
153108	10397177	24	1	2	1	0
153108	10422576	24	1	0	1	0
153108	10421830	38	1	0	1	0
153108	10441439	45	1	0	1	0
153108	10384452	52	2	4	1	0
153108	10432237	53	1	0	1	0
153108	10437767	57	1	4	1	0
153108	10398398	60	5	2	5	1
153108	10414722	65	2	2	1	0
153108	10422790	67	2	0	1	0
153108	10420206	69	3	2	2	0
153108	10384109	70	2	2	1	0
153108	10396865	70	5	4	1	1
153112	10526644	1	1	0	1	0
153112	10528829	1	1	1	1	0
153112	10531527	1	1	0	1	0
153112	10532308	1	1	0	1	0
153112	10534592	1	1	0	1	0
153112	10537785	1	1	0	1	0
153112	10537837	1	1	0	1	0
153112	10538968	1	1	0	1	0
153112	10542765	1	1	0	1	0
153112	10543055	1	1	0	1	0
153112	10545872	1	1	0	1	0
153112	10546623	1	1	0	1	0
153112	10547345	1	1	0	1	0
153112	10548866	1	1	0	1	0
153112	10549236	1	1	0	1	0
153112	10549291	1	1	0	1	0
153112	10549963	1	1	0	1	0
153112	10551238	1	1	0	1	0
153112	10552746	1	1	0	1	0
153112	10555334	1	1	1	1	0
153112	10555985	1	1	0	1	0
153112	10559080	1	1	0	1	0
153112	10559744	1	1	0	1	0
153112	10563210	1	1	0	1	0
153112	10563808	1	1	0	1	0
153112	10567267	1	1	0	1	0
153112	10567449	1	1	0	1	0
153112	10571416	1	1	0	1	0
153112	10576926	1	1	0	1	0
153112	10578452	1	1	0	1	0
153112	10580024	1	1	0	1	0
153112	10595268	1	1	0	1	0
153112	10596149	1	1	0	1	0
153112	10543708	2	1	0	1	0
153112	10572014	2	1	0	1	0
153112	10536404	4	1	0	1	0
153112	10536480	6	1	0	1	0
153112	10556102	7	1	0	1	0
153112	10583622	7	1	0	1	0
153112	10543559	13	1	0	1	0
153112	10544400	14	1	0	1	0
153112	10532425	16	1	3	1	0
153112	10536939	19	1	0	1	0
153112	10534083	20	1	2	1	0
153112	10552060	20	1	0	1	0
153112	10552790	25	1	3	1	0
153112	10536707	27	1	0	1	0
153112	10552659	30	1	1	1	0
153112	10544739	31	1	3	1	0
153112	10532500	38	2	0	1	0
153112	10533561	38	2	3	1	0
153112	10541636	38	1	5	1	0
153112	10538626	42	1	3	1	0
153112	10547172	42	1	3	1	0
153112	10555738	44	2	4	1	0
153112	10538634	47	2	1	1	0
153112	10540727	51	2	5	1	0
