gateway_id	mount_level	player_count
153028	137	14
153028	139	2
153033	1	46
153033	9	2
153033	13	2
153033	19	2
153033	21	2
153033	34	2
153033	40	10
153033	54	2
153033	56	2
153033	59	2
153033	61	2
153033	63	2
153033	64	4
153033	65	2
153033	69	2
153033	70	20
153033	85	2
153033	88	2
153033	90	2
153033	93	2
153033	99	2
153033	100	12
153033	111	4
153033	112	2
153033	114	4
153033	115	2
153033	116	2
153033	117	2
153033	119	10
153033	120	72
153033	121	2
153033	127	2
153033	130	8
153033	131	4
153033	132	6
153033	133	14
153033	134	18
153033	135	20
153033	136	48
153033	137	12
153040	1	16
153040	5	2
153040	16	2
153040	29	2
153040	44	2
153040	53	2
153040	63	2
153040	68	2
153040	70	2
153040	77	2
153040	88	2
153040	91	2
153040	100	4
153040	115	2
153040	120	16
153040	130	2
153040	132	6
153040	133	2
153040	134	10
153040	135	22
153040	136	8
153042	1	30
153042	2	2
153042	5	2
153042	7	2
153042	8	4
153042	19	2
153042	28	2
153042	37	2
153042	40	16
153042	41	2
153042	43	2
153042	46	2
153042	51	2
153042	53	2
153042	54	2
153042	56	2
153042	57	2
153042	64	2
153042	65	2
153042	67	2
153042	68	4
153042	69	2
153042	70	32
153042	76	2
153042	79	2
153042	80	2
153042	85	4
153042	88	2
153042	90	2
153042	91	6
153042	93	4
153042	94	2
153042	95	2
153042	96	2
153042	97	2
153042	100	10
153042	101	2
153042	104	4
153042	113	2
153042	114	2
153042	115	6
153042	119	2
153042	120	74
153042	124	2
153042	131	4
153042	132	8
153042	133	8
153042	134	24
153042	135	42
153042	136	12
153042	137	4
153043	1	14
153043	7	2
153043	8	4
153043	18	2
153043	23	2
153043	28	2
153043	39	2
153043	52	2
153043	65	2
153043	66	2
153043	67	2
153043	70	12
153043	85	2
153043	88	2
153043	91	2
153043	97	2
153043	98	2
153043	100	10
153043	109	2
153043	112	2
153043	115	2
153043	118	2
153043	120	44
153043	127	2
153043	132	4
153043	133	4
153043	134	12
153043	135	12
153043	136	10
153046	1	6
153046	18	2
153046	28	2
153046	34	2
153046	42	2
153046	100	2
153046	119	2
153046	120	6
153046	121	2
153046	133	4
153046	134	4
153046	135	6
153046	136	6
153046	137	2
153048	1	12
153048	13	2
153048	16	2
153048	40	8
153048	51	2
153048	54	2
153048	61	2
153048	63	2
153048	70	14
153048	73	2
153048	84	4
153048	86	2
153048	89	2
153048	96	2
153048	97	2
153048	98	2
153048	100	6
153048	102	2
153048	104	2
153048	112	2
153048	116	2
153048	117	2
153048	119	2
153048	120	38
153048	126	2
153048	127	2
153048	129	2
153048	131	6
153048	132	2
153048	133	10
153048	134	10
153048	135	26
153048	136	12
153049	1	18
153049	3	2
153049	7	2
153049	11	2
153049	14	2
153049	31	2
153049	47	2
153049	68	2
153049	70	6
153049	77	2
153049	89	2
153049	90	2
153049	95	2
153049	100	8
153049	111	2
153049	112	2
153049	113	2
153049	115	4
153049	119	2
153049	120	24
153049	125	2
153049	129	2
153049	133	2
153049	134	6
153049	135	18
153049	136	8
153052	1	44
153052	3	2
153052	6	2
153052	7	2
153052	8	2
153052	9	2
153052	10	4
153052	14	2
153052	19	2
153052	24	2
153052	27	2
153052	28	2
153052	29	4
153052	38	2
153052	40	10
153052	44	2
153052	53	2
153052	58	2
153052	64	2
153052	70	14
153052	77	4
153052	78	4
153052	81	4
153052	82	2
153052	85	2
153052	86	2
153052	91	2
153052	93	2
153052	100	8
153052	111	4
153052	113	4
153052	115	4
153052	117	2
153052	119	6
153052	120	64
153052	132	4
153052	133	4
153052	134	14
153052	135	24
153052	136	6
153052	137	2
153060	1	40
153060	7	2
153060	9	2
153060	14	2
153060	17	2
153060	25	2
153060	28	2
153060	39	2
153060	40	6
153060	49	2
153060	54	2
153060	55	2
153060	58	2
153060	68	2
153060	70	10
153060	85	2
153060	86	2
153060	94	2
153060	95	2
153060	96	2
153060	97	4
153060	100	10
153060	102	4
153060	109	2
153060	114	2
153060	116	2
153060	117	6
153060	120	44
153060	131	6
153060	132	8
153060	133	4
153060	134	10
153060	135	2
153062	1	90
153062	2	2
153062	3	2
153062	7	2
153062	8	2
153062	9	2
153062	10	6
153062	11	4
153062	12	4
153062	13	2
153062	14	4
153062	15	4
153062	18	2
153062	23	4
153062	24	2
153062	30	2
153062	38	2
153062	40	8
153062	47	2
153062	53	2
153062	62	4
153062	64	4
153062	65	2
153062	66	2
153062	68	2
153062	70	14
153062	72	2
153062	76	2
153062	77	4
153062	78	4
153062	85	2
153062	86	2
153062	88	2
153062	90	4
153062	91	2
153062	92	2
153062	93	6
153062	94	8
153062	98	8
153062	99	4
153062	100	14
153062	101	2
153062	103	2
153062	107	2
153062	108	2
153062	112	2
153062	114	6
153062	116	4
153062	118	6
153062	119	8
153062	120	106
153062	130	6
153062	131	2
153062	132	6
153062	133	14
153062	134	14
153062	135	2
153062	136	2
153068	1	36
153068	2	2
153068	13	2
153068	14	2
153068	16	2
153068	20	2
153068	28	2
153068	29	2
153068	31	2
153068	37	2
153068	38	2
153068	39	2
153068	40	8
153068	44	4
153068	47	2
153068	53	2
153068	54	2
153068	58	2
153068	62	2
153068	67	2
153068	68	2
153068	70	6
153068	79	2
153068	82	4
153068	84	6
153068	86	4
153068	88	2
153068	89	2
153068	91	2
153068	93	2
153068	94	2
153068	100	8
153068	103	2
153068	107	2
153068	110	4
153068	114	2
153068	116	6
153068	117	2
153068	118	2
153068	119	4
153068	120	62
153068	122	2
153068	130	8
153068	131	4
153068	132	6
153068	133	6
153072	1	34
153072	2	4
153072	13	2
153072	24	2
153072	32	2
153072	36	4
153072	40	2
153072	46	2
153072	59	4
153072	64	4
153072	70	16
153072	74	2
153072	83	2
153072	84	2
153072	88	2
153072	90	2
153072	91	8
153072	92	4
153072	93	6
153072	94	4
153072	95	4
153072	96	2
153072	97	2
153072	98	4
153072	100	18
153072	108	2
153072	109	2
153072	112	4
153072	114	2
153072	115	2
153072	116	2
153072	117	4
153072	118	2
153072	119	14
153072	120	102
153072	133	2
153076	1	56
153076	2	2
153076	6	2
153076	7	2
153076	13	2
153076	15	2
153076	17	2
153076	19	2
153076	35	2
153076	38	2
153076	39	2
153076	42	2
153076	46	2
153076	62	2
153076	70	12
153076	77	2
153076	83	6
153076	90	2
153076	94	2
153076	95	2
153076	96	4
153076	97	2
153076	100	18
153076	109	2
153076	111	4
153076	113	2
153076	116	8
153076	117	8
153076	118	8
153076	119	6
153076	120	106
153080	1	20
153080	5	2
153080	12	2
153080	17	4
153080	24	2
153080	28	2
153080	29	2
153080	36	2
153080	40	2
153080	54	2
153080	64	2
153080	69	2
153080	70	6
153080	80	2
153080	81	2
153080	91	2
153080	99	4
153080	100	6
153080	106	2
153080	110	2
153080	111	2
153080	114	4
153080	115	2
153080	116	2
153080	117	6
153080	119	10
153080	120	58
153080	131	2
153084	1	44
153084	2	8
153084	4	2
153084	6	2
153084	9	2
153084	10	2
153084	11	4
153084	16	2
153084	18	2
153084	21	4
153084	22	2
153084	32	2
153084	35	2
153084	39	2
153084	40	6
153084	42	2
153084	49	2
153084	55	2
153084	62	2
153084	63	2
153084	69	2
153084	70	8
153084	72	2
153084	80	2
153084	88	2
153084	95	2
153084	96	2
153084	100	22
153084	109	2
153084	110	6
153084	114	2
153084	115	2
153084	116	2
153084	118	6
153084	119	4
153084	120	58
153086	1	36
153086	2	2
153086	25	2
153086	35	2
153086	37	2
153086	40	6
153086	55	2
153086	59	2
153086	63	2
153086	66	2
153086	67	2
153086	70	6
153086	73	2
153086	74	2
153086	77	2
153086	81	2
153086	83	2
153086	84	2
153086	87	2
153086	93	4
153086	94	4
153086	96	2
153086	99	2
153086	100	14
153086	107	4
153086	108	2
153086	110	4
153086	111	2
153086	112	4
153086	113	2
153086	114	2
153086	115	2
153086	116	6
153086	117	6
153086	119	6
153086	120	58
153091	1	34
153091	4	4
153091	6	2
153091	7	2
153091	22	2
153091	23	2
153091	24	2
153091	26	2
153091	29	2
153091	32	2
153091	35	2
153091	39	2
153091	40	2
153091	60	4
153091	64	2
153091	67	2
153091	69	2
153091	70	4
153091	71	2
153091	87	2
153091	88	2
153091	89	2
153091	91	2
153091	94	2
153091	98	2
153091	100	8
153091	112	4
153091	113	2
153091	115	2
153091	116	4
153091	118	2
153091	120	8
153093	1	40
153093	2	2
153093	20	2
153093	29	2
153093	33	2
153093	34	2
153093	36	2
153093	40	6
153093	49	2
153093	54	2
153093	55	2
153093	57	2
153093	60	2
153093	69	2
153093	70	6
153093	74	2
153093	87	2
153093	89	2
153093	94	2
153093	97	2
153093	100	8
153093	110	4
153093	111	4
153093	112	2
153093	113	2
153093	114	4
153093	116	2
153093	117	8
153093	119	6
153093	120	20
153095	1	30
153095	3	2
153095	6	2
153095	10	2
153095	11	2
153095	16	2
153095	17	2
153095	25	2
153095	31	2
153095	32	4
153095	34	2
153095	39	6
153095	40	6
153095	51	2
153095	53	8
153095	56	2
153095	58	2
153095	61	2
153095	62	2
153095	68	4
153095	70	14
153095	79	2
153095	81	2
153095	83	2
153095	86	2
153095	88	2
153095	91	2
153095	93	2
153095	96	2
153095	100	24
153095	101	2
153095	106	2
153095	107	2
153095	112	4
153095	113	2
153095	114	4
153095	115	4
153095	117	10
153095	119	2
153099	1	60
153099	2	4
153099	6	2
153099	13	2
153099	14	2
153099	16	2
153099	28	2
153099	38	2
153099	40	6
153099	48	2
153099	52	4
153099	60	2
153099	68	6
153099	69	2
153099	70	4
153099	76	4
153099	78	2
153099	80	2
153099	82	2
153099	88	2
153099	89	2
153099	98	2
153099	100	10
153099	104	2
153099	106	2
153099	107	2
153099	113	2
153099	115	2
153099	116	2
153101	1	22
153101	2	4
153101	3	2
153101	8	2
153101	9	2
153101	14	2
153101	16	2
153101	18	2
153101	20	2
153101	21	2
153101	22	2
153101	25	4
153101	26	2
153101	27	2
153101	28	2
153101	29	4
153101	31	2
153101	33	2
153101	35	2
153101	36	2
153101	40	12
153101	44	2
153101	48	2
153101	51	2
153101	53	2
153101	54	2
153101	55	2
153101	56	2
153101	60	2
153101	61	2
153101	63	4
153101	65	2
153101	67	2
153101	69	2
153101	70	4
153101	73	2
153101	74	2
153101	76	2
153101	77	2
153101	79	4
153101	81	2
153101	82	2
153101	83	4
153101	85	2
153101	87	2
153101	88	2
153101	90	2
153101	91	4
153101	92	4
153101	93	4
153101	95	2
153101	96	2
153101	97	2
153101	98	2
153101	99	2
153101	100	30
153101	103	2
153101	107	2
153101	110	2
153101	111	4
153101	112	4
153103	1	8
153103	3	2
153103	21	2
153103	23	2
153103	24	2
153103	26	4
153103	31	2
153103	40	2
153103	57	2
153103	61	2
153103	69	4
153103	70	16
153103	72	2
153103	84	2
153103	90	2
153103	94	4
153103	95	2
153103	96	2
153103	99	2
153103	100	4
153103	107	2
153104	1	32
153104	2	4
153104	7	2
153104	9	2
153104	19	2
153104	21	2
153104	25	4
153104	29	2
153104	30	2
153104	32	2
153104	34	2
153104	39	2
153104	40	6
153104	44	4
153104	46	2
153104	47	2
153104	50	2
153104	51	2
153104	57	2
153104	58	6
153104	68	2
153104	70	8
153104	73	2
153104	76	4
153104	77	4
153104	78	2
153104	79	2
153104	80	2
153104	82	2
153104	83	2
153104	85	2
153104	87	2
153104	88	2
153104	90	4
153104	91	2
153104	92	2
153104	94	2
153104	95	2
153104	98	2
153104	100	24
153105	1	58
153105	5	2
153105	6	2
153105	7	4
153105	9	2
153105	12	2
153105	15	2
153105	17	2
153105	19	6
153105	20	4
153105	23	4
153105	27	2
153105	35	2
153105	40	2
153105	48	2
153105	49	2
153105	50	2
153105	58	2
153105	70	4
153105	75	2
153105	79	4
153105	80	2
153105	85	2
153105	86	2
153105	89	2
153105	91	4
153105	92	6
153105	93	4
153105	94	4
153107	1	36
153107	2	2
153107	9	2
153107	10	2
153107	11	2
153107	12	2
153107	14	2
153107	15	2
153107	16	4
153107	22	2
153107	24	2
153107	27	2
153107	34	2
153107	35	2
153107	40	4
153107	41	2
153107	48	2
153107	51	2
153107	52	2
153107	54	2
153107	65	4
153107	66	4
153107	67	2
153107	68	4
153107	69	2
153107	82	2
153107	84	2
153107	87	2
153107	89	2
153107	93	2
153107	96	2
153107	100	2
153111	1	36
153111	8	2
153111	16	2
153111	20	2
153111	31	2
153111	50	2
153111	61	4
153111	63	4
153111	64	2
153111	66	4
153111	70	8
153112	1	42
153112	2	4
153112	5	2
153112	7	2
153112	8	6
153112	11	2
153112	17	6
153112	21	4
153112	22	4
153112	26	2
153112	28	2
153112	32	2
153112	37	2
153112	44	4
153112	45	2
153112	47	2
153112	49	2
153112	51	2
153112	58	2
153112	60	2
153112	62	6
153112	66	2
153112	70	2
153113	1	64
153113	2	2
153113	3	2
153113	4	2
153113	5	2
153113	9	4
153113	11	2
153113	18	4
153113	21	2
153113	24	4
153113	27	2
153113	28	2
153113	29	4
153113	30	2
153113	32	4
153113	33	2
153113	47	2
153113	56	2
153113	58	2
153113	59	6
153113	60	2
153113	61	2
153113	62	2
153113	63	2
153113	64	4
153113	67	2
153113	70	4
153114	1	94
153114	2	6
153114	3	2
153114	7	2
153114	8	6
153114	9	4
153114	10	2
153114	11	2
153114	12	2
153114	13	4
153114	14	4
153114	15	4
153114	17	2
153114	19	2
153114	21	2
153114	23	4
153114	27	2
153114	31	6
153114	37	4
153114	38	2
153114	39	2
153114	42	4
153114	43	2
153114	44	2
153114	46	6
153114	48	2
153114	51	2
153114	52	2
153114	55	4
153114	56	2
153114	57	2
153115	1	134
153115	2	4
153115	3	2
153115	4	4
153115	5	2
153115	10	4
153115	13	2
153115	15	2
153115	17	2
153115	21	2
153115	27	4
153115	28	4
153115	29	2
153115	30	4
153115	32	2
153115	35	6
153115	37	2
153115	39	2
153115	40	2
153115	43	2
153115	46	2
153115	58	2
153116	1	292
153116	2	10
153116	3	4
153116	4	4
153116	7	6
153116	9	6
153116	10	6
153116	11	2
153116	13	2
153116	15	2
153116	19	2
153116	20	2
153116	23	4
153116	30	2
153116	31	2
153117	1	296
153117	2	2
153117	7	2
153117	14	2
153117	20	2
155003	1	80
155003	4	2
155003	5	2
155003	6	2
155003	7	2
155003	8	4
155003	11	2
155003	14	2
155003	17	2
155003	26	2
155003	40	8
155003	42	2
155003	43	2
155003	55	2
155003	62	2
155003	70	10
155003	87	2
155003	89	2
155003	105	2
155003	110	2
155003	112	4
155003	120	16
155003	126	2
155003	131	8
155003	133	6
155003	135	2
155003	136	4
155005	1	306
155005	2	6
155005	3	2
155005	4	2
155005	8	2
155005	10	4
155005	13	2
155005	18	2
155005	21	4
155005	23	2
155005	27	2
155005	37	2
155005	40	10
155005	41	2
155005	47	2
155005	52	2
155005	53	2
155005	54	2
155005	69	2
155005	70	8
155005	94	2
155005	100	4
155005	117	4
155005	118	2
155005	119	2
155005	120	16
155005	124	2
155005	134	6
155005	135	2
155005	136	2
240001	1	68
240001	3	4
240001	10	4
240001	11	2
240001	13	2
240001	15	2
240001	16	2
240001	17	2
240001	18	2
240001	22	2
240001	23	2
240001	25	2
240001	30	2
240001	39	2
240001	40	20
240001	44	2
240001	50	2
240001	53	2
240001	58	2
240001	59	2
240001	65	2
240001	68	2
240001	70	24
240001	74	2
240001	75	2
240001	79	2
240001	81	2
240001	82	4
240001	84	2
240001	85	6
240001	86	6
240001	87	2
240001	88	2
240001	90	2
240001	91	4
240001	92	6
240001	93	2
240001	95	2
240001	96	2
240001	97	4
240001	100	10
240001	103	4
240001	106	4
240001	107	6
240001	114	6
240001	115	2
240001	116	6
240001	117	4
240001	118	4
240001	119	4
240001	120	42
240001	129	2
240001	131	6
240001	132	4
240001	133	10
240001	134	10
240001	135	30
240001	136	42
240001	137	26
240002	1	14
240002	2	6
240002	3	2
240002	5	2
240002	12	2
240002	14	2
240002	15	2
240002	16	2
240002	18	2
240002	19	2
240002	20	2
240002	22	2
240002	25	2
240002	26	2
240002	30	2
240002	33	4
240002	34	2
240002	36	2
240002	39	2
240002	40	8
240002	50	2
240002	52	2
240002	57	2
240002	58	2
240002	59	2
240002	64	2
240002	66	2
240002	67	2
240002	68	2
240002	70	22
240002	81	2
240002	92	4
240002	93	4
240002	97	4
240002	100	22
240002	109	2
240002	113	2
240002	115	2
240002	118	2
240002	119	4
240002	120	20
240002	130	4
240002	131	4
240002	132	2
240002	133	8
240002	134	6
240002	135	2
240002	136	4
240002	137	12
240002	138	4
240002	139	2
241001	1	64
241001	2	2
241001	3	4
241001	6	4
241001	7	2
241001	8	2
241001	9	2
241001	10	2
241001	11	2
241001	13	2
241001	14	2
241001	15	8
241001	19	2
241001	20	2
241001	22	2
241001	24	2
241001	26	4
241001	29	2
241001	31	2
241001	33	2
241001	40	28
241001	45	2
241001	48	2
241001	50	2
241001	51	2
241001	65	2
241001	66	6
241001	67	2
241001	70	48
241001	75	6
241001	76	4
241001	78	2
241001	79	2
241001	81	2
241001	82	2
241001	83	2
241001	84	2
241001	85	2
241001	86	2
241001	88	8
241001	90	4
241001	91	2
241001	92	2
241001	94	4
241001	95	2
241001	96	2
241001	97	6
241001	99	4
241001	100	12
241001	102	2
241001	103	4
241001	104	4
241001	106	2
241001	107	4
241001	108	4
241001	109	2
241001	111	6
241001	112	2
241001	113	4
241001	118	2
241001	119	2
241001	120	66
241001	124	4
241001	126	2
241001	128	2
241001	131	4
241001	132	10
241001	133	18
241001	134	18
241001	135	32
241001	136	54
241001	137	22
241001	138	2
247001	1	90
247001	2	4
247001	3	4
247001	4	2
247001	6	4
247001	7	2
247001	9	4
247001	11	2
247001	12	4
247001	13	2
247001	15	2
247001	28	2
247001	29	4
247001	30	4
247001	32	2
247001	34	2
247001	35	2
247001	40	16
247001	45	2
247001	49	2
247001	51	2
247001	54	2
247001	56	6
247001	58	2
247001	59	2
247001	61	6
247001	67	4
247001	70	16
247001	78	4
247001	80	2
247001	83	2
247001	84	2
247001	85	2
247001	87	2
247001	91	4
247001	97	2
247001	100	20
247001	108	2
247001	110	2
247001	115	2
247001	117	6
247001	120	36
247001	127	2
247001	130	2
247001	132	4
247001	133	6
247001	134	8
247001	135	4
247001	136	18
247001	137	40
247001	138	8
247005	1	46
247005	2	4
247005	3	4
247005	4	4
247005	6	2
247005	8	2
247005	9	2
247005	11	2
247005	13	2
247005	20	4
247005	21	2
247005	29	4
247005	31	2
247005	40	20
247005	41	2
247005	54	2
247005	63	2
247005	70	24
247005	75	6
247005	76	2
247005	77	2
247005	81	2
247005	82	4
247005	86	2
247005	89	4
247005	92	4
247005	94	2
247005	96	2
247005	97	2
247005	99	4
247005	100	8
247005	104	2
247005	109	2
247005	110	2
247005	111	2
247005	112	2
247005	113	2
247005	115	2
247005	116	2
247005	118	2
247005	120	44
247005	124	2
247005	125	2
247005	126	2
247005	128	2
247005	130	4
247005	131	8
247005	132	8
247005	133	8
247005	134	14
247005	135	28
247005	136	64
247005	137	18
247009	1	58
247009	2	2
247009	3	2
247009	4	2
247009	5	2
247009	8	2
247009	10	2
247009	14	2
247009	16	2
247009	17	2
247009	18	2
247009	19	4
247009	22	2
247009	24	2
247009	29	2
247009	34	6
247009	35	2
247009	36	2
247009	39	2
247009	40	14
247009	50	4
247009	52	2
247009	53	2
247009	54	2
247009	59	4
247009	62	2
247009	64	6
247009	68	2
247009	70	22
247009	72	2
247009	73	2
247009	74	2
247009	77	4
247009	78	2
247009	80	6
247009	83	2
247009	84	2
247009	88	4
247009	90	4
247009	91	2
247009	94	4
247009	98	2
247009	99	2
247009	100	24
247009	104	2
247009	108	2
247009	109	2
247009	110	4
247009	111	4
247009	112	4
247009	113	4
247009	115	2
247009	116	2
247009	119	2
247009	120	64
247009	126	2
247009	128	4
247009	129	2
247009	130	4
247009	131	8
247009	132	6
247009	133	12
247009	134	14
247009	135	22
247009	136	36
247009	137	40
247009	138	4
247023	1	64
247023	2	2
247023	4	8
247023	14	2
247023	16	2
247023	20	2
247023	24	2
247023	25	4
247023	30	2
247023	31	2
247023	34	2
247023	38	4
247023	39	2
247023	40	26
247023	52	2
247023	54	2
247023	56	2
247023	57	2
247023	60	2
247023	63	2
247023	65	2
247023	69	6
247023	70	14
247023	71	2
247023	77	4
247023	81	2
247023	84	2
247023	85	2
247023	87	2
247023	89	4
247023	90	2
247023	97	4
247023	99	2
247023	100	28
247023	101	2
247023	103	4
247023	105	2
247023	107	4
247023	108	4
247023	110	2
247023	112	2
247023	113	4
247023	114	2
247023	115	2
247023	117	2
247023	118	4
247023	119	4
247023	120	64
247023	123	2
247023	128	2
247023	129	4
247023	130	6
247023	132	8
247023	133	16
247023	134	22
247023	135	36
247023	136	36
247023	137	2
250001	1	90
250001	2	2
250001	3	6
250001	6	6
250001	7	4
250001	8	6
250001	9	6
250001	10	2
250001	11	4
250001	13	2
250001	15	2
250001	16	2
250001	17	2
250001	18	2
250001	19	6
250001	20	2
250001	21	2
250001	22	2
250001	23	4
250001	25	2
250001	26	2
250001	27	2
250001	29	2
250001	30	4
250001	32	4
250001	35	2
250001	36	4
250001	39	2
250001	40	30
250001	42	2
250001	43	2
250001	45	2
250001	48	2
250001	50	2
250001	52	2
250001	53	2
250001	54	4
250001	56	2
250001	57	4
250001	64	2
250001	66	2
250001	67	2
250001	69	8
250001	70	20
250001	71	2
250001	75	4
250001	78	2
250001	79	4
250001	80	2
250001	81	2
250001	82	4
250001	84	2
250001	86	2
250001	87	2
250001	88	4
250001	91	4
250001	92	2
250001	94	2
250001	95	2
250001	99	2
250001	100	40
250001	105	2
250001	106	2
250001	108	4
250001	110	2
250001	111	4
250001	112	4
250001	114	2
250001	115	2
250001	116	4
250001	117	4
250001	118	2
250001	119	2
250001	120	60
250001	126	2
250001	128	2
250001	130	6
250001	131	6
250001	132	10
250001	133	2
250001	134	18
250001	135	26
250001	136	42
250001	137	48
250001	138	4
250001	139	2
431001	1	158
431001	2	6
431001	3	4
431001	5	2
431001	6	4
431001	7	2
431001	8	6
431001	9	10
431001	11	6
431001	12	4
431001	13	4
431001	14	2
431001	15	4
431001	16	2
431001	18	2
431001	22	2
431001	23	4
431001	26	2
431001	30	2
431001	33	2
431001	36	4
431001	37	2
431001	40	10
431001	43	4
431001	44	4
431001	45	2
431001	47	2
431001	48	6
431001	49	4
431001	50	2
431001	52	4
431001	53	2
431001	54	4
431001	56	2
431001	58	4
431001	60	4
431001	61	2
431001	64	6
431001	66	4
431001	67	2
431001	68	2
431001	69	2
431001	70	16
431001	71	2
431001	74	2
431001	75	2
431001	76	2
431001	78	2
431001	79	4
431001	80	6
431001	82	2
431001	83	6
431001	84	8
431001	85	6
431001	86	8
431001	87	4
431001	88	6
431001	90	2
431001	91	2
431001	94	2
431004	1	92
431004	2	8
431004	4	8
431004	5	4
431004	6	2
431004	7	2
431004	8	6
431004	9	12
431004	10	2
431004	11	2
431004	12	4
431004	13	2
431004	14	2
431004	16	2
431004	20	2
431004	21	2
431004	28	2
431004	30	4
431004	31	2
431004	32	4
431004	34	4
431004	35	6
431004	37	2
431004	38	2
431004	40	20
431004	42	2
431004	44	2
431004	48	2
431004	49	2
431004	53	4
431004	57	2
431004	61	2
431004	64	2
431004	65	2
431004	67	4
431004	68	2
431004	69	4
431004	70	24
431004	76	2
431004	77	2
431004	78	2
431004	79	2
431004	80	2
431004	81	2
431004	82	6
431004	83	2
431004	84	2
431004	85	10
431008	1	118
431008	2	12
431008	3	8
431008	4	4
431008	6	2
431008	7	2
431008	8	2
431008	11	4
431008	12	2
431008	13	8
431008	16	4
431008	17	2
431008	18	2
431008	19	2
431008	21	2
431008	23	4
431008	24	2
431008	26	2
431008	28	2
431008	29	4
431008	33	2
431008	34	4
431008	35	2
431008	37	4
431008	40	6
431008	41	2
431008	44	6
431008	48	4
431008	49	4
431008	53	2
431008	54	2
431008	56	4
431008	57	2
431008	61	2
431008	62	2
431008	65	4
431008	66	2
431008	67	2
431008	68	2
431008	70	20
431008	77	4
431008	80	2
431008	85	2
431011	1	124
431011	2	10
431011	3	6
431011	4	2
431011	5	4
431011	6	2
431011	10	6
431011	11	12
431011	12	2
431011	13	2
431011	15	2
431011	17	2
431011	18	2
431011	19	2
431011	20	2
431011	21	4
431011	22	2
431011	23	2
431011	24	2
431011	26	4
431011	27	4
431011	28	2
431011	31	6
431011	33	6
431011	34	4
431011	37	2
431011	39	2
431011	40	8
431011	42	4
431011	44	4
431011	45	2
431011	47	2
431011	48	4
431011	51	6
431011	52	6
431011	53	2
431011	56	2
431011	58	2
431011	59	2
431011	61	4
431011	63	2
431011	64	6
431011	66	2
431011	67	4
431011	68	6
431011	69	4
431011	70	4
431014	1	128
431014	2	6
431014	3	8
431014	6	2
431014	8	4
431014	9	2
431014	10	2
431014	13	2
431014	14	2
431014	18	2
431014	22	2
431014	25	4
431014	27	2
431014	28	2
431014	29	2
431014	30	2
431014	31	2
431014	37	2
431014	39	2
431014	40	4
431014	45	2
431014	46	6
431014	47	4
431014	48	4
431014	50	2
431014	53	2
431014	54	2
431014	57	2
431014	58	4
431014	60	2
431017	1	92
431017	8	4
431017	11	2
431017	12	4
431017	13	2
431017	14	4
431017	18	2
431017	25	4
431017	38	2
431017	50	2
431018	1	244
431018	2	2
431018	3	4
431018	5	2
431018	6	2
431018	9	2
431018	12	4
431018	13	4
431018	18	4
431018	20	4
431018	22	2
431018	23	2
431018	30	2
431018	40	2
431019	1	614
431019	4	2
431019	5	2
431019	6	2
431019	7	6
431019	8	4
431019	10	2
431019	12	2
431019	16	4
431019	17	2
431019	19	2
431019	37	2
431019	46	2
431020	1	580
431020	10	2
431021	1	8
439002	1	50
439002	2	12
439002	3	6
439002	4	2
439002	7	4
439002	8	6
439002	9	4
439002	14	2
439002	17	2
439002	19	4
439002	21	2
439002	24	2
439002	25	2
439002	27	2
439002	31	2
439002	32	2
439002	36	2
439002	40	4
439002	50	2
439002	53	2
439002	57	4
439002	61	2
439002	63	4
439002	66	2
439002	67	2
439002	70	20
439002	77	2
439002	78	2
439002	80	2
439002	81	2
439002	82	2
439002	88	2
439002	89	2
439004	1	140
439004	2	10
439004	3	4
439004	4	2
439004	5	4
439004	7	8
439004	9	4
439004	11	4
439004	13	6
439004	14	2
439004	15	6
439004	16	2
439004	19	2
439004	20	10
439004	21	4
439004	23	2
439004	25	2
439004	26	4
439004	27	4
439004	28	2
439004	29	2
439004	30	6
439004	31	2
439004	32	2
439004	33	4
439004	34	4
439004	36	2
439004	37	4
439004	38	4
439004	40	2
439004	41	4
439004	45	2
439004	46	2
439004	47	2
439004	48	2
439004	49	4
439004	50	4
439004	51	2
439004	52	6
439004	54	4
439004	55	2
439004	56	2
439004	58	8
439004	61	4
439004	66	2
439004	69	2
439004	70	2
439008	1	284
439008	2	16
439008	3	8
439008	5	4
439008	6	4
439008	7	4
439008	8	10
439008	9	4
439008	10	2
439008	11	2
439008	12	2
439008	13	2
439008	14	2
439008	17	4
439008	18	4
439008	19	2
439008	21	2
439008	23	2
439008	26	4
439008	27	2
439008	28	2
439008	32	2
439008	33	2
439008	39	2
439008	47	2
439010	1	250
439010	2	12
439010	3	8
439010	5	4
439010	6	4
439010	7	2
439010	8	6
439010	10	2
439010	14	4
439010	15	2
439010	17	2
439010	18	4
439010	19	2
439010	22	2
439010	23	2
439010	25	2
439010	38	2
439011	1	386
439011	2	12
439011	4	2
439011	8	4
439011	9	2
439011	13	2
439011	14	2
439011	16	6
439011	17	2
439011	20	4
439011	21	2
439012	1	480
439012	3	4
439012	7	4
439013	1	716
439013	3	2
