gateway_id	immortal_level	immortal_star	player_count
153072	5	3	3
153072	5	4	6
153072	6	0	1
153072	6	1	2
153072	6	2	4
153072	6	3	2
153072	6	4	1
153072	7	2	1
153076	1	0	54
153076	1	1	3
153076	1	2	2
153076	1	3	4
153076	1	5	4
153076	2	1	5
153076	2	2	2
153076	2	3	5
153076	2	4	1
153076	2	5	2
153076	3	0	1
153076	3	1	3
153076	3	2	2
153076	3	3	3
153076	3	4	4
153076	4	0	1
153076	4	2	1
153076	4	3	4
153076	4	4	2
153076	5	2	5
153076	5	3	4
153076	5	4	4
153076	6	0	1
153076	6	1	2
153076	6	2	4
153076	6	3	3
153076	6	4	2
153076	7	0	1
153076	7	3	2
153076	8	0	1
153080	1	0	25
153080	1	1	1
153080	1	2	2
153080	1	3	3
153080	2	0	4
153080	2	2	1
153080	2	3	1
153080	2	4	1
153080	3	0	2
153080	3	1	2
153080	4	1	1
153080	4	2	2
153080	4	4	3
153080	4	5	1
153080	5	0	1
153080	5	2	4
153080	5	3	2
153080	5	4	1
153080	5	5	1
153080	6	0	1
153080	6	2	3
153080	6	3	3
153080	7	1	1
153080	7	2	1
153080	7	3	1
153084	1	0	50
153084	1	1	3
153084	1	2	4
153084	1	3	5
153084	1	4	3
153084	1	5	3
153084	2	0	1
153084	2	1	4
153084	2	2	1
153084	2	4	1
153084	2	5	3
153084	3	1	1
153084	3	2	1
153084	3	3	3
153084	3	4	1
153084	3	5	1
153084	4	3	1
153084	4	4	2
153084	5	0	1
153084	5	1	2
153084	5	2	1
153084	5	3	6
153084	5	4	1
153084	5	5	2
153084	6	2	1
153084	6	3	3
153084	6	4	2
153084	6	5	2
153086	1	0	43
153086	1	1	7
153086	1	2	3
153086	1	3	1
153086	1	5	3
153086	2	0	1
153086	2	3	4
153086	2	4	1
153086	2	5	1
153086	3	0	1
153086	3	1	1
153086	3	2	3
153086	3	3	4
153086	3	4	1
153086	3	5	1
153086	4	0	1
153086	4	2	2
153086	4	3	1
153086	4	4	1
153086	4	5	2
153086	5	0	2
153086	5	1	2
153086	5	2	5
153086	5	3	2
153086	6	0	3
153086	6	1	2
153086	6	2	4
153091	1	0	35
153091	1	1	1
153091	1	3	1
153091	1	4	1
153091	2	1	1
153091	3	1	1
153091	3	2	4
153091	3	3	1
153091	5	4	1
153091	5	5	1
153091	6	1	1
153091	6	2	4
153091	6	3	1
153091	8	0	1
153091	8	1	1
153093	1	0	35
153093	1	1	4
153093	1	4	4
153093	2	1	3
153093	2	2	3
153093	2	3	1
153093	2	4	1
153093	3	1	1
153093	3	2	2
153093	3	3	2
153093	3	4	1
153093	4	0	1
153093	4	2	3
153093	4	3	1
153093	4	4	1
153093	4	5	1
153093	5	0	2
153093	5	1	2
153093	5	2	1
153093	5	3	2
153093	5	4	1
153093	6	0	2
153093	6	2	1
153095	1	0	43
153095	1	1	2
153095	1	2	2
153095	1	3	1
153095	1	5	1
153095	2	2	1
153095	2	3	1
153095	2	4	1
153095	2	5	2
153095	3	0	1
153095	3	4	1
153095	4	0	1
153095	4	3	1
153095	4	5	1
153095	5	0	1
153095	5	1	3
153095	5	2	2
153095	5	3	7
153095	6	0	1
153095	6	1	3
153095	6	2	2
153095	6	3	2
153099	1	0	44
153099	1	1	1
153099	1	2	1
153099	1	3	2
153099	1	5	2
153099	2	1	1
153099	2	2	1
153099	2	3	1
153099	2	4	1
153099	3	1	1
153099	3	3	1
153099	3	5	1
153099	4	2	1
153099	5	3	2
153099	6	0	2
153099	6	1	1
153099	6	3	1
153101	1	0	55
153101	1	1	2
153101	1	2	3
153101	1	3	1
153101	1	4	1
153101	1	5	1
153101	2	3	1
153101	2	4	2
153101	2	5	3
153101	3	1	1
153101	3	2	2
153101	3	3	1
153101	3	4	3
153101	3	5	3
153101	4	0	1
153101	4	1	2
153101	4	2	2
153101	4	3	3
153101	4	4	2
153101	5	0	1
153101	5	2	3
153101	5	3	3
153101	5	4	1
153101	6	0	1
153101	6	4	1
153101	7	0	1
153101	7	1	1
153103	1	0	10
153103	1	1	1
153103	1	2	1
153103	1	3	3
153103	1	4	1
153103	1	5	2
153103	2	0	2
153103	2	2	1
153103	2	3	1
153103	2	4	1
153103	3	0	1
153103	3	2	1
153103	3	3	1
153103	3	4	1
153103	4	2	1
153103	5	3	1
153103	6	1	1
153103	6	2	1
153103	6	3	1
153104	1	0	49
153104	1	1	4
153104	1	3	1
153104	2	0	1
153104	2	2	2
153104	2	4	2
153104	2	5	1
153104	3	2	3
153104	3	3	2
153104	3	4	1
153104	3	5	1
153104	4	2	2
153104	4	3	2
153104	5	0	1
153104	5	1	2
153104	5	3	1
153104	6	0	1
153105	1	0	49
153105	1	1	2
153105	1	2	2
153105	1	3	1
153105	1	4	1
153105	1	5	1
153105	2	4	1
153105	3	4	1
153105	3	5	3
153105	4	1	1
153105	4	3	2
153105	5	0	1
153105	5	2	1
153105	5	3	2
153105	5	4	1
153105	6	3	1
153105	6	4	1
153107	1	0	44
153107	1	1	2
153107	1	2	3
153107	1	5	1
153107	2	0	1
153107	2	4	1
153107	2	5	1
153107	3	0	1
153107	3	4	1
153107	5	4	1
153107	6	0	1
153107	6	4	1
153107	7	0	1
153111	1	0	21
153111	1	1	1
153111	1	2	2
153111	1	3	1
153111	1	4	1
153111	2	1	1
153111	2	2	1
153111	2	3	3
153111	2	4	1
153111	3	3	1
153111	5	2	1
153112	1	0	31
153112	1	2	3
153112	1	3	4
153112	1	5	1
153112	2	0	1
153112	2	2	1
153112	2	3	2
153112	2	4	1
153112	3	2	1
153112	3	4	2
153112	4	3	1
153113	1	0	44
153113	1	1	3
153113	1	3	2
153113	1	5	2
153113	2	1	1
153113	2	3	2
153113	2	4	1
153113	2	5	2
153113	3	0	2
153113	3	1	2
153113	4	0	1
153114	1	0	82
153114	1	1	4
153114	1	2	5
153114	1	3	5
153114	1	4	2
153114	1	5	1
153114	2	1	1
153114	2	3	1
153114	2	4	1
153114	3	1	1
153114	3	2	1
153115	1	0	74
153115	1	1	6
153115	1	2	1
153115	1	4	1
153115	1	5	2
153115	2	0	1
153115	2	1	1
153115	2	2	1
153115	2	4	1
153115	3	3	1
153116	1	0	114
153116	1	1	10
153116	1	3	1
153116	1	5	2
153116	2	2	1
153116	2	3	1
153116	2	4	1
153117	1	0	174
153117	1	1	6
153117	1	2	3
153117	1	3	1
153118	1	0	41
153118	1	1	4
155003	1	0	82
155003	1	4	1
155003	1	5	2
155003	2	0	1
155003	2	1	6
155003	2	2	6
155003	2	3	3
155003	2	4	8
155003	2	5	6
155003	3	0	5
155003	3	1	4
155003	3	3	3
155003	3	4	1
155003	5	1	1
155003	5	2	1
155003	5	3	4
155003	6	0	1
155003	6	1	2
155003	6	3	2
155003	6	4	2
155003	7	1	1
155003	7	2	1
155005	1	0	337
155005	1	1	2
155005	1	3	1
155005	1	5	4
155005	2	1	4
155005	2	2	4
155005	2	3	4
155005	2	4	2
155005	2	5	3
155005	3	0	1
155005	3	2	1
155005	3	3	3
155005	3	4	1
155005	4	0	1
155005	4	2	2
155005	4	3	1
155005	4	4	1
155005	5	0	1
155005	5	2	1
155005	5	4	3
155005	6	0	2
155005	6	1	3
155005	6	3	1
155005	7	1	1
240001	1	0	83
240001	1	1	34
240001	1	2	5
240001	1	3	3
240001	1	4	1
240001	1	5	2
240001	2	0	2
240001	2	1	5
240001	2	2	1
240001	2	3	4
240001	2	4	2
240001	2	5	1
240001	3	0	3
240001	3	1	2
240001	3	2	2
240001	3	3	3
240001	3	4	2
240001	3	5	4
240001	4	0	1
240001	4	2	4
240001	4	3	1
240001	4	4	4
240001	5	0	1
240001	5	1	1
240001	5	2	4
240001	5	3	6
240001	5	4	3
240001	5	5	1
240001	6	0	2
240001	6	1	2
240001	6	2	3
240001	6	3	4
240001	6	4	1
240001	7	0	1
240001	7	2	1
240002	1	0	46
240002	1	1	17
240002	1	2	4
240002	1	3	4
240002	1	4	3
240002	1	5	1
240002	2	0	1
240002	2	1	1
240002	2	3	1
240002	2	4	1
240002	3	2	2
240002	4	1	1
240002	4	2	3
240002	4	3	1
240002	5	2	2
240002	6	0	1
240002	6	1	2
240002	6	3	4
240002	6	4	2
240002	7	0	1
240002	7	3	2
241001	1	0	142
241001	1	1	15
241001	1	2	5
241001	1	4	5
241001	1	5	3
241001	2	0	3
241001	2	1	5
241001	2	2	3
241001	2	3	3
241001	2	4	7
241001	2	5	5
241001	3	0	2
241001	3	1	3
241001	3	2	5
241001	3	3	2
241001	3	4	9
241001	4	0	3
241001	4	1	2
241001	4	2	3
241001	4	3	7
241001	4	4	4
241001	4	5	2
241001	5	0	1
241001	5	1	6
241001	5	2	5
241001	5	3	5
241001	5	4	1
241001	6	0	1
241001	6	1	3
241001	6	2	2
241001	6	3	1
241001	7	1	1
247001	1	0	95
247001	1	1	19
247001	1	2	7
247001	1	3	3
247001	1	4	3
247001	1	5	1
247001	2	0	2
247001	2	1	2
247001	2	3	3
247001	2	5	2
247001	3	0	1
247001	3	2	1
247001	3	3	2
247001	4	0	1
247001	4	2	2
247001	4	4	1
247001	4	5	1
247001	5	0	3
247001	5	1	2
247001	5	2	3
247001	5	3	4
247001	5	4	3
247001	5	5	1
247001	6	0	3
247001	6	1	4
247001	6	2	5
247001	6	3	1
247001	6	4	1
247001	7	0	1
247005	1	0	78
247005	1	1	16
247005	1	2	3
247005	1	3	3
247005	1	4	2
247005	1	5	3
247005	2	0	3
247005	2	1	3
247005	2	2	4
247005	2	3	7
247005	2	4	5
247005	3	1	1
247005	3	3	6
247005	3	4	5
247005	3	5	4
247005	4	0	1
247005	4	1	2
247005	4	2	8
247005	4	3	4
247005	4	4	2
247005	5	0	1
247005	5	1	4
247005	5	2	4
247005	5	3	7
247005	5	4	1
247005	5	5	1
247005	6	0	3
247005	6	1	1
247005	6	3	5
247005	6	4	2
247009	1	0	97
247009	1	1	24
247009	1	2	5
247009	1	3	5
247009	1	4	5
247009	1	5	4
247009	2	0	3
247009	2	1	7
247009	2	2	2
247009	2	3	5
247009	2	4	4
247009	2	5	1
247009	3	0	1
247009	3	1	3
247009	3	2	1
247009	3	3	4
247009	3	4	3
247009	4	0	1
247009	4	1	4
247009	4	2	1
247009	4	3	3
247009	4	4	7
247009	4	5	1
247009	5	0	2
247009	5	1	2
247009	5	2	5
247009	5	3	3
247009	5	4	7
247009	5	5	1
247009	6	0	1
247009	6	1	4
247009	6	2	6
247009	6	3	4
247009	6	4	1
247009	7	3	1
247009	8	0	1
247023	1	0	99
247023	1	1	18
247023	1	2	8
247023	1	3	2
247023	1	4	2
247023	1	5	2
247023	2	0	1
247023	2	1	2
247023	2	2	1
247023	2	3	2
247023	2	4	2
247023	2	5	1
247023	3	0	3
247023	3	1	3
247023	3	2	2
247023	3	3	7
247023	3	4	3
247023	3	5	3
247023	4	2	2
247023	4	3	2
247023	4	4	3
247023	4	5	2
247023	5	0	5
247023	5	1	8
247023	5	2	1
247023	5	3	12
247023	5	4	6
247023	5	5	1
247023	6	0	2
247023	6	1	4
247023	6	3	1
247023	6	4	3
250001	1	0	151
250001	1	1	25
250001	1	2	3
250001	1	3	3
250001	1	4	7
250001	1	5	12
250001	2	0	4
250001	2	1	3
250001	2	2	2
250001	2	3	2
250001	2	4	4
250001	2	5	1
250001	3	0	1
250001	3	1	1
250001	3	2	1
250001	3	3	10
250001	3	4	3
250001	3	5	2
250001	4	0	1
250001	4	1	3
250001	4	2	2
250001	4	3	5
250001	4	4	4
250001	5	0	2
250001	5	1	3
250001	5	2	6
250001	5	3	6
250001	5	4	6
250001	6	0	2
250001	6	1	2
250001	6	2	1
250001	6	3	1
250001	6	4	2
250001	7	1	1
250001	7	2	1
250001	7	3	1
431001	1	0	155
431001	1	1	9
431001	1	2	7
431001	1	3	5
431001	1	4	2
431001	1	5	2
431001	2	0	2
431001	2	1	2
431001	2	2	1
431001	2	3	3
431001	2	4	4
431001	2	5	1
431001	3	1	4
431001	3	2	1
431001	3	3	1
431001	3	5	1
431001	4	2	2
431001	4	3	1
431001	4	4	1
431001	4	5	1
431004	1	0	92
431004	1	1	4
431004	1	2	3
431004	1	3	2
431004	1	4	1
431004	1	5	4
431004	2	0	3
431004	2	1	3
431004	2	2	2
431004	2	3	3
431004	2	5	1
431004	3	1	3
431004	3	2	2
431004	3	3	6
431004	3	4	1
431004	4	1	1
431004	4	4	2
431008	1	0	86
431008	1	1	10
431008	1	2	6
431008	1	3	2
431008	1	4	1
431008	1	5	1
431008	2	0	3
431008	2	2	1
431008	2	3	4
431008	2	4	1
431008	2	5	2
431008	3	1	1
431008	3	4	2
431008	4	1	1
431008	4	3	2
431008	4	5	1
431011	1	0	95
431011	1	1	12
431011	1	2	3
431011	1	3	2
431011	1	4	4
431011	1	5	1
431011	2	0	3
431011	2	1	2
431011	2	2	5
431011	2	3	4
431011	2	4	1
431011	3	0	1
431011	4	1	1
431011	4	2	2
431014	1	0	74
431014	1	1	2
431014	1	3	1
431014	1	4	3
431014	1	5	2
431014	2	0	1
431014	2	1	1
431014	2	2	2
431014	2	3	3
431014	2	4	2
431014	3	2	2
431014	3	3	1
431017	1	0	33
431017	1	1	5
431017	1	2	1
431017	1	3	1
431017	1	4	1
431017	2	1	2
431017	3	4	1
431018	1	0	96
431018	1	1	4
431018	1	2	4
431018	1	4	2
431018	2	4	2
431019	1	0	275
431019	1	1	8
431019	1	2	1
431019	1	3	1
431019	1	4	1
431019	2	0	1
431019	3	3	1
431019	3	5	1
431020	1	0	360
431020	1	1	6
431020	1	2	5
431020	1	4	1
431020	1	5	1
431021	1	0	211
431021	1	1	2
431021	1	2	2
439002	1	0	55
439002	1	1	2
439002	1	2	2
439002	1	3	4
439002	1	4	2
439002	1	5	1
439002	2	0	1
439002	2	1	4
439002	2	2	1
439002	2	3	2
439002	2	4	1
439002	3	0	2
439002	3	3	2
439002	3	4	1
439002	4	0	1
439002	5	1	1
439002	5	2	1
439002	5	4	1
439004	1	0	92
439004	1	1	16
439004	1	2	6
439004	1	3	5
439004	1	4	2
439004	1	5	3
439004	2	0	2
439004	2	1	1
439004	2	2	5
439004	2	3	2
439004	2	4	1
439004	2	5	4
439004	3	3	2
439004	3	5	1
439004	5	5	1
439008	1	0	131
439008	1	1	7
439008	1	2	4
439008	1	3	2
439008	1	5	1
439008	2	0	1
439008	2	3	1
439008	2	5	1
439008	4	5	1
439010	1	0	189
439010	1	1	10
439010	1	2	2
439010	1	3	2
439010	1	4	2
439010	1	5	1
439010	2	0	2
439010	2	1	1
439010	2	4	1
439010	3	3	1
439012	1	0	644
439012	1	1	2
439012	1	2	5
439012	1	3	1
439012	1	5	1
439014	1	0	363
439014	1	1	1
